iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms
1,0,0.000000,3.349127,0.251317,0.003754,3.604198,0.000000,0.000000,3.604450
2,0,0.000000,2.749014,0.237304,0.003648,2.989966,0.000000,0.000000,2.990037
3,0,0.000000,2.144321,0.221178,0.003418,2.368917,0.000000,0.000000,2.369021
4,0,0.000000,2.226943,0.229042,0.003250,2.459235,0.000000,0.000000,2.459321
5,0,0.000000,2.172015,0.248077,0.003573,2.423665,0.000000,0.000000,2.423745
6,0,0.000000,2.650560,0.263390,0.003530,2.917480,0.000000,0.000000,2.917545
7,0,0.000000,2.365061,0.246744,0.003348,2.615153,0.000000,0.000000,2.615233
8,0,0.000000,2.182165,0.220095,0.003193,2.405453,0.000000,0.000000,2.405513
9,0,0.000000,1.878351,0.249762,0.003395,2.131508,0.000000,0.000000,2.131588
10,0,0.000000,2.228417,0.234484,0.003273,2.466174,0.000000,0.000000,2.466267
11,0,0.000000,1.833945,0.225091,0.003601,2.062637,0.000000,0.000000,2.062705
12,0,0.000000,2.382904,0.243575,0.003480,2.629959,0.000000,0.000000,2.630036
13,0,0.000000,2.307302,0.246683,0.003355,2.557340,0.000000,0.000000,2.557397
14,0,0.000000,2.000537,0.214396,0.003535,2.218468,0.000000,0.000000,2.218552
15,0,0.000000,2.667537,0.230486,0.003457,2.901480,0.000000,0.000000,2.901566
16,0,0.000000,1.924118,0.238743,0.003507,2.166368,0.000000,0.000000,2.166445
17,0,0.000000,2.409945,0.233559,0.003636,2.647140,0.000000,0.000000,2.647206
18,0,0.000000,2.915189,0.434831,0.003581,3.353601,0.000000,0.000000,3.353850
19,0,0.000000,2.644997,0.240198,0.003561,2.888756,0.000000,0.000000,2.888917
20,0,0.000000,2.321781,0.245324,0.003446,2.570551,0.000000,0.000000,2.570621
21,0,0.000000,2.296878,0.234405,0.003545,2.534828,0.000000,0.000000,2.534901
22,0,0.000000,2.084060,0.233237,0.003389,2.320686,0.000000,0.000000,2.320756
23,0,0.000000,1.874477,0.236335,0.003339,2.114151,0.000000,0.000000,2.114256
24,0,0.000000,2.167432,0.227629,0.003618,2.398679,0.000000,0.000000,2.398767
25,0,0.000000,1.826299,0.205676,0.003353,2.035328,0.000000,0.000000,2.035437
26,0,0.000000,2.103174,0.218408,0.003290,2.324872,0.000000,0.000000,2.324945
27,0,0.000000,1.938297,0.266710,0.003599,2.208606,0.000000,0.000000,2.208688
28,0,0.000000,2.019880,0.240075,0.003162,2.263117,0.000000,0.000000,2.263206
29,0,0.000000,2.039923,0.248424,0.003318,2.291665,0.000000,0.000000,2.291719
30,0,0.000000,2.104893,0.228353,0.003302,2.336548,0.000000,0.000000,2.336732
31,0,0.000000,2.096438,0.232902,0.003437,2.332777,0.000000,0.000000,2.332954
32,0,0.000000,2.093068,0.226112,0.003482,2.322662,0.000000,0.000000,2.322873
33,0,0.000000,1.987742,0.221593,0.003395,2.212730,0.000000,0.000000,2.212903
34,0,0.000000,1.993061,0.230683,0.003626,2.227370,0.000000,0.000000,2.227484
35,0,0.000000,1.888972,0.244685,0.003508,2.137165,0.000000,0.000000,2.137249
36,0,0.000000,2.317313,0.251453,0.003679,2.572445,0.000000,0.000000,2.572518
37,0,0.000000,1.966902,0.233413,0.003412,2.203727,0.000000,0.000000,2.203805
38,0,0.000000,3.192208,0.229104,0.003057,3.424369,0.000000,0.000000,3.424461
39,0,0.000000,1.868551,0.220156,0.003323,2.092030,0.000000,0.000000,2.092110
40,0,0.000000,1.738653,0.226133,0.003406,1.968192,0.000000,0.000000,1.968258
41,0,0.000000,1.957154,0.221670,0.003481,2.182305,0.000000,0.000000,2.182390
42,0,0.000000,1.828484,0.203857,0.003346,2.035687,0.000000,0.000000,2.035752
43,0,0.000000,2.151598,0.241214,0.003432,2.396244,0.000000,0.000000,2.396401
44,0,0.000000,2.255223,0.284625,0.004428,2.544276,0.000000,0.000000,2.544368
45,0,0.000000,2.850367,0.320077,0.004814,3.175258,0.000000,0.000000,3.175491
46,0,0.000000,2.602149,0.241032,0.003483,2.846664,0.000000,0.000000,2.846777
47,0,0.000000,2.391473,0.237002,0.003842,2.632317,0.000000,0.000000,2.632407
48,0,0.000000,2.134465,0.235722,0.003792,2.373979,0.000000,0.000000,2.374104
49,0,0.000000,2.222308,0.246789,0.003833,2.472930,0.000000,0.000000,2.472992
50,0,0.000000,1.991036,0.227012,0.003771,2.221819,0.000000,0.000000,2.221910
51,0,0.000000,1.982718,0.262349,0.003917,2.248984,0.000000,0.000000,2.249052
52,0,0.000000,2.356301,0.224427,0.003597,2.584325,0.000000,0.000000,2.584418
53,0,0.000000,1.844133,0.262029,0.003839,2.110001,0.000000,0.000000,2.110071
