iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms
1,0,0.000000,3.254615,0.118881,0.005386,3.378882,0.000000,0.000000,3.379108
2,0,0.000000,2.831235,0.081561,0.006279,2.919075,0.000000,0.000000,2.919256
3,0,0.000000,2.126242,0.120645,0.005111,2.251998,0.000000,0.000000,2.252189
4,0,0.000000,2.238475,0.071895,0.005994,2.316364,0.000000,0.000000,2.316569
5,0,0.000000,1.880231,0.100967,0.006689,1.987887,0.000000,0.000000,1.988055
6,0,0.000000,2.116282,0.081816,0.006255,2.204353,0.000000,0.000000,2.204463
7,0,0.000000,2.187819,0.074863,0.005197,2.267879,0.000000,0.000000,2.268094
8,0,0.000000,1.983854,0.076429,0.006220,2.066503,0.000000,0.000000,2.066643
9,0,0.000000,1.868194,0.073207,0.005189,1.946590,0.000000,0.000000,1.946765
10,0,0.000000,1.915694,0.070916,0.005737,1.992347,0.000000,0.000000,1.992495
11,0,0.000000,1.849872,0.077118,0.005377,1.932367,0.000000,0.000000,1.932595
12,0,0.000000,1.853518,0.067370,0.005822,1.926710,0.000000,0.000000,1.926852
13,0,0.000000,1.842903,0.074446,0.005088,1.922437,0.000000,0.000000,1.922656
14,0,0.000000,1.844242,0.085824,0.005995,1.936061,0.000000,0.000000,1.936117
15,0,0.000000,1.828416,0.076096,0.005320,1.909832,0.000000,0.000000,1.909989
16,0,0.000000,1.914410,0.093072,0.005522,2.013004,0.000000,0.000000,2.013122
17,0,0.000000,1.818309,0.077356,0.005408,1.901073,0.000000,0.000000,1.901246
18,0,0.000000,1.899581,0.084470,0.005678,1.989729,0.000000,0.000000,1.989859
19,0,0.000000,1.851891,0.074793,0.005293,1.931977,0.000000,0.000000,1.932174
20,0,0.000000,1.854737,0.086235,0.005692,1.946664,0.000000,0.000000,1.946804
21,0,0.000000,1.909324,0.108263,0.005493,2.023080,0.000000,0.000000,2.023313
22,0,0.000000,1.970899,0.083176,0.005739,2.059814,0.000000,0.000000,2.059936
23,0,0.000000,1.848492,0.072640,0.005181,1.926313,0.000000,0.000000,1.926524
24,0,0.000000,1.876618,0.072222,0.005669,1.954509,0.000000,0.000000,1.954647
25,0,0.000000,1.834292,0.161999,0.004958,2.001249,0.000000,0.000000,2.001422
26,0,0.000000,2.111794,0.072725,0.006175,2.190694,0.000000,0.000000,2.190824
27,0,0.000000,1.844220,0.079572,0.004980,1.928772,0.000000,0.000000,1.928955
28,0,0.000000,1.868967,0.088824,0.005383,1.963174,0.000000,0.000000,1.963306
29,0,0.000000,1.820375,0.080285,0.005030,1.905690,0.000000,0.000000,1.905870
30,0,0.000000,1.864278,0.091634,0.005462,1.961374,0.000000,0.000000,1.961532
31,0,0.000000,1.861308,0.084507,0.005039,1.950854,0.000000,0.000000,1.951082
32,0,0.000000,1.840961,0.086366,0.005430,1.932757,0.000000,0.000000,1.932866
33,0,0.000000,2.277360,0.158164,0.005815,2.441339,0.000000,0.000000,2.441636
34,0,0.000000,2.263752,0.100219,0.005840,2.369811,0.000000,0.000000,2.369958
35,0,0.000000,1.821972,0.072842,0.004925,1.899739,0.000000,0.000000,1.899902
36,0,0.000000,1.839676,0.070296,0.005602,1.915574,0.000000,0.000000,1.915748
37,0,0.000000,1.836787,0.074877,0.005129,1.916793,0.000000,0.000000,1.917055
38,0,0.000000,1.842356,0.074055,0.005723,1.922134,0.000000,0.000000,1.922262
39,0,0.000000,1.937955,0.091371,0.005471,2.034797,0.000000,0.000000,2.035028
40,0,0.000000,2.034938,0.089620,0.006020,2.130578,0.000000,0.000000,2.130770
41,0,0.000000,1.900232,0.087147,0.004986,1.992365,0.000000,0.000000,1.992513
42,0,0.000000,1.929750,0.065778,0.005516,2.001044,0.000000,0.000000,2.001169
43,0,0.000000,2.110549,0.071804,0.005300,2.187653,0.000000,0.000000,2.187789
44,0,0.000000,1.889490,0.092978,0.006125,1.988593,0.000000,0.000000,1.988740
45,0,0.000000,2.146465,0.077815,0.006014,2.230294,0.000000,0.000000,2.230378
46,0,0.000000,1.795213,0.075164,0.005509,1.875886,0.000000,0.000000,1.876053
47,0,0.000000,1.791685,0.081111,0.005871,1.878667,0.000000,0.000000,1.878833
48,0,0.000000,2.007786,0.074947,0.005549,2.088282,0.000000,0.000000,2.088426
49,0,0.000000,1.844458,0.087800,0.005941,1.938199,0.000000,0.000000,1.938351
50,0,0.000000,1.790357,0.065751,0.005684,1.861792,0.000000,0.000000,1.862054
51,0,0.000000,1.844108,0.077459,0.006092,1.927659,0.000000,0.000000,1.927802
52,0,0.000000,1.823574,0.071086,0.005649,1.900309,0.000000,0.000000,1.900455
53,0,0.000000,1.827213,0.081750,0.005584,1.914547,0.000000,0.000000,1.914758
54,0,0.000000,1.799054,0.099493,0.005621,1.904168,0.000000,0.000000,1.904313
55,0,0.000000,1.925214,0.142764,0.004621,2.072599,0.000000,0.000000,2.072772
56,0,0.000000,2.271695,0.129786,0.005506,2.406987,0.000000,0.000000,2.407225
57,0,0.000000,2.106961,0.123909,0.004474,2.235344,0.000000,0.000000,2.235480
58,0,0.000000,2.161395,0.124449,0.004883,2.290727,0.000000,0.000000,2.290809
59,0,0.000000,2.099491,0.133082,0.005091,2.237664,0.000000,0.000000,2.237744
60,0,0.000000,2.074812,0.125192,0.005180,2.205184,0.000000,0.000000,2.205246
61,0,0.000000,2.101815,0.125288,0.004524,2.231627,0.000000,0.000000,2.231768
62,0,0.000000,2.342976,0.091041,0.006136,2.440153,0.000000,0.000000,2.440337
63,0,0.000000,1.903109,0.097156,0.006043,2.006308,0.000000,0.000000,2.006471
64,0,0.000000,1.805885,0.089793,0.005528,1.901206,0.000000,0.000000,1.901379
65,0,0.000000,1.777594,0.082310,0.006323,1.866227,0.000000,0.000000,1.866319
66,0,0.000000,1.822500,0.086672,0.005612,1.914784,0.000000,0.000000,1.914999
67,0,0.000000,1.783582,0.083188,0.005854,1.872624,0.000000,0.000000,1.872912
68,0,0.000000,1.876522,0.081235,0.005754,1.963511,0.000000,0.000000,1.963634
69,0,0.000000,1.784675,0.078174,0.006076,1.868925,0.000000,0.000000,1.869041
70,0,0.000000,2.233388,0.093041,0.006106,2.332535,0.000000,0.000000,2.332820
71,0,0.000000,1.799690,0.070929,0.005887,1.876506,0.000000,0.000000,1.876657
72,0,0.000000,1.909274,0.070503,0.005398,1.985175,0.000000,0.000000,1.985316
73,0,0.000000,1.817115,0.098166,0.005762,1.921043,0.000000,0.000000,1.921176
74,0,0.000000,1.839123,0.075171,0.005480,1.919774,0.000000,0.000000,1.919934
75,0,0.000000,1.806289,0.088445,0.005708,1.900442,0.000000,0.000000,1.900548
76,0,0.000000,1.837199,0.091267,0.005803,1.934269,0.000000,0.000000,1.934410
77,0,0.000000,1.819679,0.309631,0.007926,2.137236,0.000000,0.000000,2.137367
78,0,0.000000,2.223016,0.081469,0.005437,2.309922,0.000000,0.000000,2.310302
79,0,0.000000,1.935566,0.072703,0.006270,2.014539,0.000000,0.000000,2.014754
80,0,0.000000,1.904110,0.083702,0.006134,1.993946,0.000000,0.000000,1.994186
81,0,0.000000,1.847973,0.068760,0.006422,1.923155,0.000000,0.000000,1.923217
82,0,0.000000,1.963190,0.070676,0.006062,2.039928,0.000000,0.000000,2.040064
83,0,0.000000,1.828923,0.080595,0.005677,1.915195,0.000000,0.000000,1.915417
84,0,0.000000,1.837120,0.147533,0.006834,1.991487,0.000000,0.000000,1.991608
85,0,0.000000,2.279422,0.086938,0.006313,2.372673,0.000000,0.000000,2.372854
86,0,0.000000,2.102841,0.135843,0.004741,2.243425,0.000000,0.000000,2.243709
87,0,0.000000,2.032961,0.114320,0.005140,2.152421,0.000000,0.000000,2.152554
88,0,0.000000,1.946760,0.118749,0.005075,2.070584,0.000000,0.000000,2.070709
89,0,0.000000,1.898768,0.115085,0.005148,2.019001,0.000000,0.000000,2.019138
90,0,0.000000,1.892791,0.117935,0.004898,2.015624,0.000000,0.000000,2.015743
91,0,0.000000,2.309424,0.088765,0.006254,2.404443,0.000000,0.000000,2.404668
92,0,0.000000,2.565824,0.155804,0.009272,2.730900,0.000000,0.000000,2.731180
93,0,0.000000,1.926465,0.084665,0.006344,2.017474,0.000000,0.000000,2.017711
94,0,0.000000,1.887145,0.132839,0.006258,2.026242,0.000000,0.000000,2.026307
95,0,0.000000,1.823184,0.087689,0.005995,1.916868,0.000000,0.000000,1.917033
96,0,0.000000,1.802640,0.076635,0.006165,1.885440,0.000000,0.000000,1.885685
97,0,0.000000,1.809093,0.078684,0.005872,1.893649,0.000000,0.000000,1.893867
98,0,0.000000,1.878862,0.127518,0.006143,2.012523,0.000000,0.000000,2.012624
99,0,0.000000,2.143308,0.079533,0.006108,2.228949,0.000000,0.000000,2.229165
100,0,0.000000,1.857375,0.082129,0.005800,1.945304,0.000000,0.000000,1.945500
101,0,0.000000,1.803428,0.075022,0.006214,1.884664,0.000000,0.000000,1.884747
102,0,0.000000,1.800589,0.080112,0.005587,1.886288,0.000000,0.000000,1.886463
103,0,0.000000,1.811401,0.074803,0.005782,1.891986,0.000000,0.000000,1.892174
104,0,0.000000,1.826517,0.071093,0.005647,1.903257,0.000000,0.000000,1.903375
105,0,0.000000,1.815459,0.073690,0.005332,1.894481,0.000000,0.000000,1.894744
106,0,0.000000,1.862580,0.069488,0.005933,1.938001,0.000000,0.000000,1.938181
107,0,0.000000,1.837763,0.081461,0.005776,1.925000,0.000000,0.000000,1.925191
108,0,0.000000,1.810841,0.069589,0.005854,1.886284,0.000000,0.000000,1.886506
109,0,0.000000,1.805204,0.083908,0.006166,1.895278,0.000000,0.000000,1.895721
110,0,0.000000,1.791853,0.082384,0.005693,1.879930,0.000000,0.000000,1.880088
111,0,0.000000,1.802227,0.083368,0.005748,1.891343,0.000000,0.000000,1.891499
112,0,0.000000,1.793619,0.069638,0.005480,1.868737,0.000000,0.000000,1.868951
113,0,0.000000,1.801232,0.080407,0.006064,1.887703,0.000000,0.000000,1.887761
114,0,0.000000,2.042447,0.088350,0.006179,2.136976,0.000000,0.000000,2.137037
115,0,0.000000,1.870359,0.075367,0.005918,1.951644,0.000000,0.000000,1.951826
116,0,0.000000,1.783969,0.068081,0.005699,1.857749,0.000000,0.000000,1.857958
117,0,0.000000,1.794936,0.080018,0.005581,1.880535,0.000000,0.000000,1.880748
118,0,0.000000,1.781736,0.069622,0.005736,1.857094,0.000000,0.000000,1.857291
119,0,0.000000,1.814033,0.075144,0.005997,1.895174,0.000000,0.000000,1.895315
120,0,0.000000,1.789829,0.070363,0.005493,1.865685,0.000000,0.000000,1.865846
121,0,0.000000,2.114333,0.120524,0.006621,2.241478,0.000000,0.000000,2.241877
122,0,0.000000,2.240786,0.123046,0.004872,2.368704,0.000000,0.000000,2.368941
123,0,0.000000,2.146848,0.077085,0.006253,2.230186,0.000000,0.000000,2.230408
124,0,0.000000,1.966466,0.099186,0.005950,2.071602,0.000000,0.000000,2.071738
125,0,0.000000,1.762402,0.071945,0.006089,1.840436,0.000000,0.000000,1.840619
126,0,0.000000,1.786442,0.070148,0.006069,1.862659,0.000000,0.000000,1.862779
127,0,0.000000,1.769562,0.073433,0.005802,1.848797,0.000000,0.000000,1.849001
128,0,0.000000,1.917610,0.096175,0.006318,2.020103,0.000000,0.000000,2.020403
129,0,0.000000,1.839969,0.107845,0.005650,1.953464,0.000000,0.000000,1.953621
130,0,0.000000,1.764068,0.071721,0.006313,1.842102,0.000000,0.000000,1.842190
131,0,0.000000,1.759743,0.076432,0.006219,1.842394,0.000000,0.000000,1.842508
132,0,0.000000,1.751091,0.069785,0.005792,1.826668,0.000000,0.000000,1.826933
133,0,0.000000,1.756925,0.074769,0.005857,1.837551,0.000000,0.000000,1.837853
134,0,0.000000,1.742678,0.089885,0.005964,1.838527,0.000000,0.000000,1.838799
135,0,0.000000,1.757973,0.079431,0.005745,1.843149,0.000000,0.000000,1.843260
136,0,0.000000,1.935378,0.081001,0.005756,2.022135,0.000000,0.000000,2.022344
137,0,0.000000,1.926747,0.083474,0.006347,2.016568,0.000000,0.000000,2.016793
138,0,0.000000,1.863474,0.082466,0.006016,1.951956,0.000000,0.000000,1.952071
139,0,0.000000,1.786998,0.074760,0.006083,1.867841,0.000000,0.000000,1.867973
140,0,0.000000,1.790071,0.078821,0.005587,1.874479,0.000000,0.000000,1.874582
141,0,0.000000,1.770807,0.105792,0.005991,1.882590,0.000000,0.000000,1.882796
142,0,0.000000,1.800075,0.079959,0.005539,1.885573,0.000000,0.000000,1.885837
143,0,0.000000,1.834836,0.097738,0.005853,1.938427,0.000000,0.000000,1.938600
144,0,0.000000,1.972331,0.082912,0.005465,2.060708,0.000000,0.000000,2.060954
145,0,0.000000,1.807029,0.097230,0.005647,1.909906,0.000000,0.000000,1.910086
146,0,0.000000,1.832898,0.070498,0.006060,1.909456,0.000000,0.000000,1.909640
147,0,0.000000,1.770242,0.073501,0.006000,1.849743,0.000000,0.000000,1.849965
148,0,0.000000,1.779669,0.072190,0.005840,1.857699,0.000000,0.000000,1.857931
149,0,0.000000,1.772986,0.086676,0.005976,1.865638,0.000000,0.000000,1.865692
150,0,0.000000,1.786835,0.073214,0.005403,1.865452,0.000000,0.000000,1.865633
151,0,0.000000,1.774940,0.072715,0.005778,1.853433,0.000000,0.000000,1.853672
152,0,0.000000,2.573973,0.134194,0.007874,2.716041,0.000000,0.000000,2.716265
153,0,0.000000,2.242599,0.081490,0.006299,2.330388,0.000000,0.000000,2.330557
154,0,0.000000,1.759068,0.071654,0.006190,1.836912,0.000000,0.000000,1.837108
155,0,0.000000,1.776435,0.070313,0.005903,1.852651,0.000000,0.000000,1.852784
156,0,0.000000,1.758379,0.071889,0.005861,1.836129,0.000000,0.000000,1.836305
157,0,0.000000,1.771265,0.081347,0.005791,1.858403,0.000000,0.000000,1.858463
158,0,0.000000,1.813971,0.072239,0.005898,1.892108,0.000000,0.000000,1.892268
159,0,0.000000,1.945781,0.081142,0.005525,2.032448,0.000000,0.000000,2.032595
160,0,0.000000,1.803044,0.071690,0.006107,1.880841,0.000000,0.000000,1.881048
161,0,0.000000,1.772282,0.081508,0.005829,1.859619,0.000000,0.000000,1.859755
162,0,0.000000,1.765042,0.096956,0.005781,1.867779,0.000000,0.000000,1.867998
163,0,0.000000,1.757849,0.080202,0.006068,1.844119,0.000000,0.000000,1.844250
164,0,0.000000,1.762841,0.089176,0.005679,1.857696,0.000000,0.000000,1.857837
165,0,0.000000,1.774199,0.084042,0.005647,1.863888,0.000000,0.000000,1.864089
166,0,0.000000,1.773441,0.096388,0.005339,1.875168,0.000000,0.000000,1.875454
167,0,0.000000,2.092090,0.087937,0.006133,2.186160,0.000000,0.000000,2.186348
168,0,0.000000,1.828743,0.099213,0.005516,1.933472,0.000000,0.000000,1.933756
169,0,0.000000,1.846504,0.100346,0.005862,1.952712,0.000000,0.000000,1.952884
170,0,0.000000,1.813731,0.086437,0.005580,1.905748,0.000000,0.000000,1.905928
171,0,0.000000,1.862111,0.103289,0.005550,1.970950,0.000000,0.000000,1.971126
172,0,0.000000,1.832642,0.072584,0.005575,1.910801,0.000000,0.000000,1.910902
173,0,0.000000,1.834352,0.100605,0.005901,1.940858,0.000000,0.000000,1.941027
174,0,0.000000,1.854245,0.097068,0.005527,1.956840,0.000000,0.000000,1.957117
175,0,0.000000,1.811335,0.101286,0.005469,1.918090,0.000000,0.000000,1.918216
176,0,0.000000,1.844672,0.079660,0.005520,1.929852,0.000000,0.000000,1.930000
177,0,0.000000,1.808818,0.101876,0.006029,1.916723,0.000000,0.000000,1.916888
178,0,0.000000,1.835907,0.073771,0.006069,1.915747,0.000000,0.000000,1.915982
179,0,0.000000,1.782331,0.073231,0.006163,1.861725,0.000000,0.000000,1.861975
180,0,0.000000,1.804533,0.073676,0.005641,1.883850,0.000000,0.000000,1.884072
181,0,0.000000,1.788362,0.074693,0.005682,1.868737,0.000000,0.000000,1.868935
182,0,0.000000,2.740021,0.095193,0.005861,2.841075,0.000000,0.000000,2.841213
183,0,0.000000,1.815266,0.073926,0.005922,1.895114,0.000000,0.000000,1.895283
184,0,0.000000,1.758589,0.066234,0.005699,1.830522,0.000000,0.000000,1.830656
