iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms
1,0,0.000000,1.381570,0.120963,0.004744,1.507277,0.000000,0.000000,1.507739
2,0,0.000000,0.833417,0.153160,0.035052,1.021629,0.000000,0.000000,1.021902
3,0,0.000000,0.899076,0.211776,0.004482,1.115334,0.000000,0.000000,1.115600
4,0,0.000000,0.644159,0.112144,0.004490,0.760793,0.000000,0.000000,0.761035
5,0,0.000000,0.631964,0.117352,0.004393,0.753709,0.000000,0.000000,0.753855
6,0,0.000000,0.603127,0.110817,0.004389,0.718333,0.000000,0.000000,0.718471
7,0,0.000000,0.674904,0.106890,0.004824,0.786618,0.000000,0.000000,0.786772
8,0,0.000000,0.648721,0.109538,0.004252,0.762511,0.000000,0.000000,0.762679
9,0,0.000000,0.644543,0.112815,0.004422,0.761780,0.000000,0.000000,0.761961
10,0,0.000000,0.612686,0.127686,0.004216,0.744588,0.000000,0.000000,0.744713
11,0,0.000000,0.621851,0.110535,0.004582,0.736968,0.000000,0.000000,0.737100
12,0,0.000000,0.634275,0.144801,0.004615,0.783691,0.000000,0.000000,0.783878
13,0,0.000000,0.579870,0.108657,0.004700,0.693227,0.000000,0.000000,0.693472
14,0,0.000000,0.553213,0.110413,0.004240,0.667866,0.000000,0.000000,0.667949
15,0,0.000000,0.561920,0.114886,0.004934,0.681740,0.000000,0.000000,0.681966
16,0,0.000000,0.548924,0.109461,0.004548,0.662933,0.000000,0.000000,0.663015
17,0,0.000000,0.549714,0.114451,0.004358,0.668523,0.000000,0.000000,0.668657
18,0,0.000000,0.934482,0.108246,0.004628,1.047356,0.000000,0.000000,1.047439
19,0,0.000000,0.593003,0.177298,0.004121,0.774422,0.000000,0.000000,0.774482
20,0,0.000000,0.660823,0.189215,0.004248,0.854286,0.000000,0.000000,0.854439
21,0,0.000000,0.654827,0.190418,0.003680,0.848925,0.000000,0.000000,0.849036
22,0,0.000000,0.648740,0.195745,0.003860,0.848345,0.000000,0.000000,0.848581
23,0,0.000000,0.640956,0.190840,0.003728,0.835524,0.000000,0.000000,0.835636
24,0,0.000000,0.641320,0.187749,0.003762,0.832831,0.000000,0.000000,0.832987
25,0,0.000000,0.630663,0.204166,0.003758,0.838587,0.000000,0.000000,0.838700
26,0,0.000000,0.648903,0.175454,0.003737,0.828094,0.000000,0.000000,0.828420
27,0,0.000000,0.701341,0.175338,0.003647,0.880326,0.000000,0.000000,0.880440
28,0,0.000000,0.658931,0.171110,0.003728,0.833769,0.000000,0.000000,0.833878
