iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms
1,0,0.000000,6.999977,0.044471,0.008244,7.052692,0.000000,0.000000,7.053343
2,0,0.000000,4.025109,0.043458,0.007778,4.076345,0.000000,0.000000,4.076460
3,0,0.000000,3.739899,0.043785,0.007339,3.791023,0.000000,0.000000,3.791145
4,0,0.000000,3.703014,0.043509,0.007886,3.754409,0.000000,0.000000,3.754497
5,0,0.000000,4.001027,0.043392,0.007780,4.052199,0.000000,0.000000,4.052323
6,0,0.000000,3.824823,0.045512,0.007644,3.877979,0.000000,0.000000,3.878160
7,0,0.000000,3.790762,0.043662,0.007651,3.842075,0.000000,0.000000,3.842162
8,0,0.000000,3.958701,0.050743,0.008252,4.017696,0.000000,0.000000,4.017922
9,0,0.000000,4.048290,0.044057,0.007690,4.100037,0.000000,0.000000,4.100225
10,0,0.000000,3.852134,0.043234,0.007618,3.902986,0.000000,0.000000,3.903136
11,0,0.000000,3.729046,0.040075,0.007529,3.776650,0.000000,0.000000,3.776758
12,0,0.000000,3.794058,0.048434,0.007533,3.850025,0.000000,0.000000,3.850279
13,0,0.000000,4.029997,0.042432,0.008003,4.080432,0.000000,0.000000,4.080708
14,0,0.000000,4.017246,0.051295,0.008093,4.076634,0.000000,0.000000,4.076802
15,0,0.000000,3.878427,0.041277,0.007444,3.927148,0.000000,0.000000,3.927309
16,0,0.000000,3.752654,0.047139,0.007340,3.807133,0.000000,0.000000,3.807225
17,0,0.000000,3.613983,0.040311,0.007884,3.662178,0.000000,0.000000,3.662238
18,0,0.000000,3.541120,0.044036,0.007302,3.592458,0.000000,0.000000,3.592562
19,0,0.000000,3.532518,0.038952,0.007330,3.578800,0.000000,0.000000,3.578915
20,0,0.000000,3.619624,0.041909,0.007385,3.668918,0.000000,0.000000,3.669006
21,0,0.000000,3.533318,0.048025,0.007331,3.588674,0.000000,0.000000,3.588883
22,0,0.000000,3.625803,0.044430,0.007404,3.677637,0.000000,0.000000,3.677889
23,0,0.000000,3.545064,0.039994,0.007369,3.592427,0.000000,0.000000,3.592625
24,0,0.000000,3.686808,0.046605,0.007297,3.740710,0.000000,0.000000,3.740991
25,0,0.000000,3.619101,0.039575,0.007433,3.666109,0.000000,0.000000,3.666219
26,0,0.000000,3.547528,0.042667,0.007012,3.597207,0.000000,0.000000,3.597345
27,0,0.000000,3.540556,0.041233,0.007172,3.588961,0.000000,0.000000,3.589093
28,0,0.000000,3.552200,0.040916,0.007438,3.600554,0.000000,0.000000,3.600642
29,0,0.000000,3.491632,0.046029,0.006952,3.544613,0.000000,0.000000,3.544736
30,0,0.000000,3.407496,0.046854,0.007181,3.461531,0.000000,0.000000,3.461635
31,0,0.000000,3.444461,0.040649,0.007250,3.492360,0.000000,0.000000,3.492465
32,0,0.000000,3.293094,0.047684,0.008342,3.349120,0.000000,0.000000,3.349239
33,0,0.000000,3.157103,0.042000,0.008406,3.207509,0.000000,0.000000,3.207621
34,0,0.000000,3.104178,0.045506,0.015913,3.165597,0.000000,0.000000,3.165690
35,0,0.000000,3.159913,0.042702,0.008060,3.210675,0.000000,0.000000,3.210853
36,0,0.000000,3.230246,0.045006,0.008153,3.283405,0.000000,0.000000,3.283637
37,0,0.000000,3.758236,0.044907,0.007303,3.810446,0.000000,0.000000,3.810634
38,0,0.000000,3.388714,0.051855,0.007347,3.447916,0.000000,0.000000,3.448167
39,0,0.000000,4.253243,0.046712,0.006711,4.306666,0.000000,0.000000,4.306852
40,0,0.000000,3.048558,0.045518,0.007828,3.101904,0.000000,0.000000,3.102084
41,0,0.000000,3.752684,0.050136,0.006830,3.809650,0.000000,0.000000,3.809743
42,0,0.000000,3.531813,0.044832,0.007350,3.583995,0.000000,0.000000,3.584083
43,0,0.000000,3.567842,0.042934,0.007108,3.617884,0.000000,0.000000,3.617990
44,0,0.000000,3.665159,0.048265,0.007261,3.720685,0.000000,0.000000,3.720799
45,0,0.000000,3.585014,0.046937,0.008402,3.640353,0.000000,0.000000,3.640476
46,0,0.000000,3.194357,0.052677,0.007997,3.255031,0.000000,0.000000,3.255255
47,0,0.000000,3.216819,0.046238,0.008056,3.271113,0.000000,0.000000,3.271177
48,0,0.000000,3.168396,0.047919,0.007789,3.224104,0.000000,0.000000,3.224344
49,0,0.000000,4.203117,0.044762,0.007081,4.254960,0.000000,0.000000,4.255145
50,0,0.000000,4.124438,0.045883,0.007851,4.178172,0.000000,0.000000,4.178382
51,0,0.000000,3.162089,0.044060,0.008056,3.214205,0.000000,0.000000,3.214287
52,0,0.000000,3.036329,0.044835,0.007923,3.089087,0.000000,0.000000,3.089228
53,0,0.000000,3.127402,0.060148,0.008436,3.195986,0.000000,0.000000,3.196124
54,0,0.000000,3.819394,0.042885,0.006804,3.869083,0.000000,0.000000,3.869166
55,0,0.000000,3.606043,0.049861,0.006687,3.662591,0.000000,0.000000,3.662672
56,0,0.000000,3.466565,0.052089,0.006674,3.525328,0.000000,0.000000,3.525417
57,0,0.000000,3.423416,0.049800,0.007992,3.481208,0.000000,0.000000,3.481317
58,0,0.000000,3.812149,0.063225,0.006800,3.882174,0.000000,0.000000,3.882260
59,0,0.000000,3.679260,0.047688,0.006761,3.733709,0.000000,0.000000,3.733810
60,0,0.000000,3.451175,0.048147,0.006700,3.506022,0.000000,0.000000,3.506112
61,0,0.000000,3.435436,0.039940,0.006484,3.481860,0.000000,0.000000,3.481947
62,0,0.000000,3.204388,0.043937,0.007553,3.255878,0.000000,0.000000,3.256139
63,0,0.000000,4.361135,0.044496,0.007818,4.413449,0.000000,0.000000,4.413539
64,0,0.000000,3.881978,0.041046,0.007483,3.930507,0.000000,0.000000,3.930604
65,0,0.000000,4.042560,0.047563,0.008215,4.098338,0.000000,0.000000,4.098460
66,0,0.000000,3.510843,0.043270,0.006793,3.560906,0.000000,0.000000,3.560999
67,0,0.000000,3.475345,0.043300,0.007365,3.526010,0.000000,0.000000,3.526094
68,0,0.000000,3.668268,0.043386,0.007451,3.719105,0.000000,0.000000,3.719196
69,0,0.000000,3.866441,0.041867,0.007983,3.916291,0.000000,0.000000,3.916399
70,0,0.000000,3.785390,0.048171,0.007667,3.841228,0.000000,0.000000,3.841349
71,0,0.000000,3.418004,0.042189,0.008067,3.468260,0.000000,0.000000,3.468387
72,0,0.000000,3.493706,0.042985,0.007412,3.544103,0.000000,0.000000,3.544197
73,0,0.000000,3.442742,0.057273,0.007571,3.507586,0.000000,0.000000,3.507785
74,0,0.000000,4.635022,0.048930,0.007762,4.691714,0.000000,0.000000,4.691820
75,0,0.000000,4.085809,0.047654,0.007467,4.140930,0.000000,0.000000,4.141225
76,0,0.000000,4.363395,0.049970,0.007668,4.421033,0.000000,0.000000,4.421193
77,0,0.000000,3.803348,0.064552,0.007918,3.875818,0.000000,0.000000,3.875918
78,0,0.000000,3.540711,0.039793,0.007794,3.588298,0.000000,0.000000,3.588390
79,0,0.000000,3.501698,0.043422,0.006667,3.551787,0.000000,0.000000,3.551877
80,0,0.000000,3.572636,0.049083,0.006817,3.628536,0.000000,0.000000,3.628626
81,0,0.000000,3.881042,0.043907,0.008054,3.933003,0.000000,0.000000,3.933165
82,0,0.000000,3.404222,0.040810,0.008102,3.453134,0.000000,0.000000,3.453277
83,0,0.000000,2.961434,0.041871,0.007878,3.011183,0.000000,0.000000,3.011336
84,0,0.000000,2.954748,0.043511,0.007745,3.006004,0.000000,0.000000,3.006149
85,0,0.000000,2.951785,0.041666,0.022998,3.016449,0.000000,0.000000,3.016559
86,0,0.000000,4.350550,0.065699,0.008504,4.424753,0.000000,0.000000,4.424877
87,0,0.000000,2.977558,0.041460,0.008106,3.027124,0.000000,0.000000,3.027218
88,0,0.000000,3.129971,0.044258,0.007827,3.182056,0.000000,0.000000,3.182309
89,0,0.000000,3.047772,0.045405,0.008646,3.101823,0.000000,0.000000,3.102023
90,0,0.000000,3.677550,0.086072,0.007437,3.771059,0.000000,0.000000,3.771244
91,0,0.000000,3.769360,0.046209,0.007262,3.822831,0.000000,0.000000,3.823049
92,0,0.000000,3.705246,0.061757,0.007618,3.774621,0.000000,0.000000,3.774852
93,0,0.000000,3.366223,0.042952,0.007103,3.416278,0.000000,0.000000,3.416380
94,0,0.000000,3.334342,0.043620,0.007492,3.385454,0.000000,0.000000,3.385535
