iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms
1,0,0.000000,5.530430,0.057645,0.008550,5.596625,0.000000,0.000000,5.596868
2,0,0.000000,4.261627,0.047726,0.008029,4.317382,0.000000,0.000000,4.317584
3,0,0.000000,3.537609,0.046866,0.007624,3.592099,0.000000,0.000000,3.592155
4,0,0.000000,3.571556,0.082346,0.007192,3.661094,0.000000,0.000000,3.661241
5,0,0.000000,3.730251,0.071993,0.007895,3.810139,0.000000,0.000000,3.810241
6,0,0.000000,4.596589,0.050387,0.037979,4.684955,0.000000,0.000000,4.685155
7,0,0.000000,4.850100,0.051902,0.040734,4.942736,0.000000,0.000000,4.942867
8,0,0.000000,5.546827,0.073596,0.066171,5.686594,0.000000,0.000000,5.686756
9,0,0.000000,5.226163,0.053478,0.041992,5.321633,0.000000,0.000000,5.321789
10,0,0.000000,4.889540,0.072204,0.042331,5.004075,0.000000,0.000000,5.004209
11,0,0.000000,4.766210,0.052670,0.040232,4.859112,0.000000,0.000000,4.859250
12,0,0.000000,4.598610,0.070085,0.008462,4.677157,0.000000,0.000000,4.677281
13,0,0.000000,5.210749,0.049661,0.041728,5.302138,0.000000,0.000000,5.302251
14,0,0.000000,4.815323,0.044805,0.041155,4.901283,0.000000,0.000000,4.901418
15,0,0.000000,4.456512,0.048841,0.007313,4.512666,0.000000,0.000000,4.512828
16,0,0.000000,4.096417,0.046288,0.007712,4.150417,0.000000,0.000000,4.150549
17,0,0.000000,4.113125,0.049290,0.007622,4.170037,0.000000,0.000000,4.170146
18,0,0.000000,4.097695,0.084063,0.007768,4.189526,0.000000,0.000000,4.189586
19,0,0.000000,3.789288,0.053963,0.007931,3.851182,0.000000,0.000000,3.851276
20,0,0.000000,3.597159,0.043033,0.007304,3.647496,0.000000,0.000000,3.647629
21,0,0.000000,3.560908,0.043547,0.007095,3.611550,0.000000,0.000000,3.611644
22,0,0.000000,3.590944,0.039899,0.007082,3.637925,0.000000,0.000000,3.638138
23,0,0.000000,5.048575,0.047399,0.007899,5.103873,0.000000,0.000000,5.103987
24,0,0.000000,4.750105,0.042950,0.006949,4.800004,0.000000,0.000000,4.800138
25,0,0.000000,4.751041,0.043617,0.007286,4.801944,0.000000,0.000000,4.802167
26,0,0.000000,5.003224,0.049676,0.008130,5.061030,0.000000,0.000000,5.061174
27,0,0.000000,4.789029,0.047136,0.008484,4.844649,0.000000,0.000000,4.844792
28,0,0.000000,4.792274,0.045752,0.007511,4.845537,0.000000,0.000000,4.845684
