metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,3479.307967,4.045707,3.236198,8.450221
evaporation,860,77.978796,0.090673,0.051669,0.330420
update,860,5.452815,0.006340,0.004811,0.029851
advance_total,860,3562.739578,4.142720,3.314201,8.589945
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,3562.875142,4.142878,3.314282,8.590130

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,2
first_food_iteration,850
