iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms
1,0,0.000000,4.998351,0.044422,0.008058,5.050831,0.000000,0.000000,5.051064
2,0,0.000000,4.532720,0.058668,0.006978,4.598366,0.000000,0.000000,4.598515
3,0,0.000000,5.371737,0.059464,0.007161,5.438362,0.000000,0.000000,5.438550
4,0,0.000000,3.656513,0.058929,0.006818,3.722260,0.000000,0.000000,3.722464
5,0,0.000000,3.666701,0.057330,0.006828,3.730859,0.000000,0.000000,3.730981
6,0,0.000000,3.865686,0.254612,0.009100,4.129398,0.000000,0.000000,4.129608
7,0,0.000000,4.339502,0.073167,0.007084,4.419753,0.000000,0.000000,4.419932
8,0,0.000000,3.816785,0.072776,0.006854,3.896415,0.000000,0.000000,3.896619
9,0,0.000000,3.815654,0.060388,0.007109,3.883151,0.000000,0.000000,3.883272
10,0,0.000000,3.930917,0.066975,0.007135,4.005027,0.000000,0.000000,4.005212
11,0,0.000000,3.945811,0.104306,0.007945,4.058062,0.000000,0.000000,4.058255
12,0,0.000000,3.771056,0.076619,0.006902,3.854577,0.000000,0.000000,3.854697
13,0,0.000000,3.736477,0.074066,0.007058,3.817601,0.000000,0.000000,3.817801
14,0,0.000000,3.910481,0.075661,0.006266,3.992408,0.000000,0.000000,3.992559
15,0,0.000000,3.632316,0.079158,0.006645,3.718119,0.000000,0.000000,3.718275
16,0,0.000000,3.602414,0.068580,0.006484,3.677478,0.000000,0.000000,3.677562
17,0,0.000000,3.588677,0.076566,0.006614,3.671857,0.000000,0.000000,3.671973
18,0,0.000000,3.680223,0.066766,0.007443,3.754432,0.000000,0.000000,3.754497
19,0,0.000000,3.839672,0.058062,0.007107,3.904841,0.000000,0.000000,3.905058
20,0,0.000000,3.629008,0.059221,0.006610,3.694839,0.000000,0.000000,3.694959
21,0,0.000000,3.651857,0.064928,0.006806,3.723591,0.000000,0.000000,3.723761
