metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,3061.027683,3.559335,2.730399,7.944507
evaporation,860,62.470222,0.072640,0.049152,0.268066
update,860,6.420746,0.007466,0.006008,0.052523
advance_total,860,3129.918651,3.639440,2.800364,8.008955
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,3130.061821,3.639607,2.800621,8.009277

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,2
first_food_iteration,850
