iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms
1,0,0.000000,3.414971,0.078445,0.008078,3.501494,0.000000,0.000000,3.501752
2,0,0.000000,1.808848,0.077554,0.007842,1.894244,0.000000,0.000000,1.894362
3,0,0.000000,1.728361,0.076710,0.008179,1.813250,0.000000,0.000000,1.813429
4,0,0.000000,1.536060,0.073126,0.008312,1.617498,0.000000,0.000000,1.617619
5,0,0.000000,1.744809,0.229227,0.007650,1.981686,0.000000,0.000000,1.981803
6,0,0.000000,1.821473,0.075248,0.007607,1.904328,0.000000,0.000000,1.904475
7,0,0.000000,1.907232,0.075814,0.007673,1.990719,0.000000,0.000000,1.990860
8,0,0.000000,1.821641,0.068338,0.007190,1.897169,0.000000,0.000000,1.897297
9,0,0.000000,1.576682,0.077829,0.007277,1.661788,0.000000,0.000000,1.662038
10,0,0.000000,2.132040,0.074187,0.007998,2.214225,0.000000,0.000000,2.214356
11,0,0.000000,1.460347,0.074538,0.006672,1.541557,0.000000,0.000000,1.541765
12,0,0.000000,1.390825,0.075368,0.007109,1.473302,0.000000,0.000000,1.473524
13,0,0.000000,1.433800,0.072027,0.006929,1.512756,0.000000,0.000000,1.513003
14,0,0.000000,1.193104,0.064980,0.029652,1.287736,0.000000,0.000000,1.287848
15,0,0.000000,1.110463,0.061737,0.026433,1.198633,0.000000,0.000000,1.198730
16,0,0.000000,1.156975,0.072930,0.029594,1.259499,0.000000,0.000000,1.259603
17,0,0.000000,0.974812,0.052126,0.008055,1.034993,0.000000,0.000000,1.035315
18,0,0.000000,1.008941,0.050611,0.007627,1.067179,0.000000,0.000000,1.067437
19,0,0.000000,1.231324,0.067576,0.005869,1.304769,0.000000,0.000000,1.304854
20,0,0.000000,1.374518,0.070154,0.008275,1.452947,0.000000,0.000000,1.453068
21,0,0.000000,1.777989,0.093289,0.007306,1.878584,0.000000,0.000000,1.878672
22,0,0.000000,1.486509,0.083678,0.008098,1.578285,0.000000,0.000000,1.578479
23,0,0.000000,3.135498,0.073482,0.008146,3.217126,0.000000,0.000000,3.217345
24,0,0.000000,1.466170,0.083327,0.007860,1.557357,0.000000,0.000000,1.557669
25,0,0.000000,1.378168,0.069008,0.007662,1.454838,0.000000,0.000000,1.454954
26,0,0.000000,1.038566,0.266520,0.007353,1.312439,0.000000,0.000000,1.312566
27,0,0.000000,0.977792,0.074619,0.007234,1.059645,0.000000,0.000000,1.059729
28,0,0.000000,1.008116,0.060932,0.007175,1.076223,0.000000,0.000000,1.076376
29,0,0.000000,0.994416,0.073731,0.006897,1.075044,0.000000,0.000000,1.075122
30,0,0.000000,0.966417,0.071393,0.007304,1.045114,0.000000,0.000000,1.045257
31,0,0.000000,1.017321,0.061920,0.007032,1.086273,0.000000,0.000000,1.086369
32,0,0.000000,0.989222,0.068178,0.007551,1.064951,0.000000,0.000000,1.065034
33,0,0.000000,0.955607,0.068042,0.006990,1.030639,0.000000,0.000000,1.030786
34,0,0.000000,0.972464,0.071762,0.007179,1.051405,0.000000,0.000000,1.051480
35,0,0.000000,1.168369,0.060001,0.007035,1.235405,0.000000,0.000000,1.235482
36,0,0.000000,0.947378,0.058411,0.006724,1.012513,0.000000,0.000000,1.012587
37,0,0.000000,0.923054,0.057950,0.006417,0.987421,0.000000,0.000000,0.987499
38,0,0.000000,0.922878,0.070299,0.006693,0.999870,0.000000,0.000000,0.999995
39,0,0.000000,0.964635,0.060647,0.020025,1.045307,0.000000,0.000000,1.045379
40,0,0.000000,0.930219,0.058239,0.006615,0.995073,0.000000,0.000000,0.995142
41,0,0.000000,0.921822,0.067871,0.006804,0.996497,0.000000,0.000000,0.996564
42,0,0.000000,0.898915,0.069529,0.006892,0.975336,0.000000,0.000000,0.975498
43,0,0.000000,0.936835,0.071179,0.006526,1.014540,0.000000,0.000000,1.014639
44,0,0.000000,1.051506,0.059807,0.006839,1.118152,0.000000,0.000000,1.118304
45,0,0.000000,1.273467,0.069502,0.006880,1.349849,0.000000,0.000000,1.349952
46,0,0.000000,1.080516,0.051370,0.007193,1.139079,0.000000,0.000000,1.139142
47,0,0.000000,1.004468,0.057000,0.006648,1.068116,0.000000,0.000000,1.068183
48,0,0.000000,0.965190,0.066542,0.006859,1.038591,0.000000,0.000000,1.038662
49,0,0.000000,0.940519,0.076580,0.006920,1.024019,0.000000,0.000000,1.024087
50,0,0.000000,0.941231,0.076412,0.007144,1.024787,0.000000,0.000000,1.024856
51,0,0.000000,1.052064,0.081871,0.006934,1.140869,0.000000,0.000000,1.140936
52,0,0.000000,1.011405,0.077919,0.007319,1.096643,0.000000,0.000000,1.096709
53,0,0.000000,0.970240,0.083844,0.007429,1.061513,0.000000,0.000000,1.061584
54,0,0.000000,0.962925,0.129215,0.007219,1.099359,0.000000,0.000000,1.099440
55,0,0.000000,1.070871,0.094615,0.007007,1.172493,0.000000,0.000000,1.172589
56,0,0.000000,0.995129,0.067080,0.007304,1.069513,0.000000,0.000000,1.069581
57,0,0.000000,0.980982,0.069663,0.006751,1.057396,0.000000,0.000000,1.057466
58,0,0.000000,0.984706,0.063069,0.007775,1.055550,0.000000,0.000000,1.055622
59,0,0.000000,1.026834,0.057400,0.006716,1.090950,0.000000,0.000000,1.091045
60,0,0.000000,0.968742,0.060589,0.006428,1.035759,0.000000,0.000000,1.035823
61,0,0.000000,1.049308,0.058617,0.006760,1.114685,0.000000,0.000000,1.114840
62,0,0.000000,1.000324,0.088613,0.007458,1.096395,0.000000,0.000000,1.096453
63,0,0.000000,1.040601,0.063110,0.006541,1.110252,0.000000,0.000000,1.110315
64,0,0.000000,1.078090,0.064360,0.006880,1.149330,0.000000,0.000000,1.149441
65,0,0.000000,1.051418,0.062393,0.007196,1.121007,0.000000,0.000000,1.121100
66,0,0.000000,1.025604,0.065911,0.006875,1.098390,0.000000,0.000000,1.098508
67,0,0.000000,1.004123,0.073752,0.011151,1.089026,0.000000,0.000000,1.089148
68,0,0.000000,1.000881,0.061807,0.006701,1.069389,0.000000,0.000000,1.069447
69,0,0.000000,1.145578,0.070527,0.006722,1.222827,0.000000,0.000000,1.222883
70,0,0.000000,1.044049,0.057400,0.007245,1.108694,0.000000,0.000000,1.108835
71,0,0.000000,1.054559,0.093054,0.006841,1.154454,0.000000,0.000000,1.154574
72,0,0.000000,1.020467,0.068728,0.007221,1.096416,0.000000,0.000000,1.096482
73,0,0.000000,1.230185,0.062744,0.006710,1.299639,0.000000,0.000000,1.299726
74,0,0.000000,1.051408,0.057222,0.007141,1.115771,0.000000,0.000000,1.115830
75,0,0.000000,1.040174,0.064154,0.006600,1.110928,0.000000,0.000000,1.110986
76,0,0.000000,1.059467,0.050164,0.006640,1.116271,0.000000,0.000000,1.116432
77,0,0.000000,1.014426,0.054859,0.006742,1.076027,0.000000,0.000000,1.076085
78,0,0.000000,1.021052,0.052215,0.006748,1.080015,0.000000,0.000000,1.080075
79,0,0.000000,1.022506,0.055975,0.006572,1.085053,0.000000,0.000000,1.085115
80,0,0.000000,1.011865,0.064940,0.006707,1.083512,0.000000,0.000000,1.083604
81,0,0.000000,0.995405,0.053247,0.006833,1.055485,0.000000,0.000000,1.055546
82,0,0.000000,1.052933,0.064859,0.006462,1.124254,0.000000,0.000000,1.124337
83,0,0.000000,0.995659,0.052048,0.006319,1.054026,0.000000,0.000000,1.054163
84,0,0.000000,0.995170,0.064737,0.007097,1.067004,0.000000,0.000000,1.067067
85,0,0.000000,1.004382,0.055644,0.006412,1.066438,0.000000,0.000000,1.066498
86,0,0.000000,1.082891,0.062219,0.006873,1.151983,0.000000,0.000000,1.152120
87,0,0.000000,1.000481,0.080242,0.007983,1.088706,0.000000,0.000000,1.089048
88,0,0.000000,0.913647,0.052271,0.007251,0.973169,0.000000,0.000000,0.973227
89,0,0.000000,1.041189,0.078205,0.007741,1.127135,0.000000,0.000000,1.127516
90,0,0.000000,1.025750,0.062941,0.008225,1.096916,0.000000,0.000000,1.097129
91,0,0.000000,1.026103,0.082162,0.007667,1.115932,0.000000,0.000000,1.116011
92,0,0.000000,1.059810,0.081644,0.007831,1.149285,0.000000,0.000000,1.149545
93,0,0.000000,1.081515,0.061892,0.007843,1.151250,0.000000,0.000000,1.151445
94,0,0.000000,1.045865,0.061052,0.007695,1.114612,0.000000,0.000000,1.114980
95,0,0.000000,0.987857,0.065412,0.007700,1.060969,0.000000,0.000000,1.061197
96,0,0.000000,1.014619,0.067964,0.006634,1.089217,0.000000,0.000000,1.089273
97,0,0.000000,1.067784,0.065784,0.007783,1.141351,0.000000,0.000000,1.141517
98,0,0.000000,0.951816,0.086446,0.007685,1.045947,0.000000,0.000000,1.046000
99,0,0.000000,0.930633,0.081853,0.007575,1.020061,0.000000,0.000000,1.020116
100,0,0.000000,1.248528,0.071089,0.008099,1.327716,0.000000,0.000000,1.328008
101,0,0.000000,1.372478,0.084801,0.006665,1.463944,0.000000,0.000000,1.464045
102,0,0.000000,1.359783,0.080229,0.007047,1.447059,0.000000,0.000000,1.447189
103,0,0.000000,1.440328,0.084811,0.007536,1.532675,0.000000,0.000000,1.532787
104,0,0.000000,1.210095,0.075238,0.006815,1.292148,0.000000,0.000000,1.292285
105,0,0.000000,1.297073,0.082945,0.007077,1.387095,0.000000,0.000000,1.387209
106,0,0.000000,1.204142,0.134161,0.006783,1.345086,0.000000,0.000000,1.345216
107,0,0.000000,1.194374,0.088231,0.007022,1.289627,0.000000,0.000000,1.289753
108,0,0.000000,1.177418,0.081957,0.006779,1.266154,0.000000,0.000000,1.266276
109,0,0.000000,1.456716,0.081818,0.008318,1.546852,0.000000,0.000000,1.546977
110,0,0.000000,0.948732,0.063133,0.007851,1.019716,0.000000,0.000000,1.020088
111,0,0.000000,0.977749,0.067465,0.007965,1.053179,0.000000,0.000000,1.053251
112,0,0.000000,0.917508,0.052159,0.008031,0.977698,0.000000,0.000000,0.978038
113,0,0.000000,0.877936,0.050424,0.007938,0.936298,0.000000,0.000000,0.936361
114,0,0.000000,0.808561,0.054199,0.008081,0.870841,0.000000,0.000000,0.871049
115,0,0.000000,0.798234,0.050482,0.007977,0.856693,0.000000,0.000000,0.856748
116,0,0.000000,0.782489,0.053676,0.007655,0.843820,0.000000,0.000000,0.843875
117,0,0.000000,0.911749,0.061269,0.007836,0.980854,0.000000,0.000000,0.981002
118,0,0.000000,0.837636,0.058374,0.007930,0.903940,0.000000,0.000000,0.904003
119,0,0.000000,0.814179,0.052511,0.008033,0.874723,0.000000,0.000000,0.874796
120,0,0.000000,0.782766,0.133228,0.007497,0.923491,0.000000,0.000000,0.923864
121,0,0.000000,0.950177,0.058841,0.007659,1.016677,0.000000,0.000000,1.016917
122,0,0.000000,0.883331,0.058591,0.008016,0.949938,0.000000,0.000000,0.950307
