metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,3264.986042,3.796495,3.131961,11.400619
evaporation,860,71.104569,0.082680,0.040380,0.816134
update,860,5.961032,0.006931,0.005346,0.034537
advance_total,860,3342.051643,3.886107,3.206481,11.470782
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,3342.174270,3.886249,3.206613,11.470971

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,2
first_food_iteration,850
