iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms
1,0,0.000000,18.148919,0.080088,0.008492,18.237499,0.000000,0.000000,18.237735
2,0,0.000000,15.848746,0.066859,0.007431,15.923036,0.000000,0.000000,15.923240
3,0,0.000000,14.463340,0.534207,0.010742,15.008289,0.000000,0.000000,15.008498
4,0,0.000000,15.703923,0.065907,0.006941,15.776771,0.000000,0.000000,15.776971
5,0,0.000000,14.407606,0.072374,0.006470,14.486450,0.000000,0.000000,14.486735
6,0,0.000000,16.411217,0.078905,0.007671,16.497793,0.000000,0.000000,16.498177
7,0,0.000000,14.589584,0.180513,0.009100,14.779197,0.000000,0.000000,14.779394
8,0,0.000000,15.601060,0.111615,0.007424,15.720099,0.000000,0.000000,15.720469
9,0,0.000000,15.731506,0.070661,0.006715,15.808882,0.000000,0.000000,15.809048
10,0,0.000000,17.238165,0.068702,0.007016,17.313883,0.000000,0.000000,17.314110
11,0,0.000000,17.144566,0.139589,0.006925,17.291080,0.000000,0.000000,17.291226
12,0,0.000000,16.934959,0.081364,0.006931,17.023254,0.000000,0.000000,17.023419
13,0,0.000000,16.604070,0.331747,0.007258,16.943075,0.000000,0.000000,16.943283
14,0,0.000000,16.844925,0.071412,0.007330,16.923667,0.000000,0.000000,16.923875
15,0,0.000000,16.692903,0.107117,0.007411,16.807431,0.000000,0.000000,16.807707
16,0,0.000000,18.088935,0.059653,0.007246,18.155834,0.000000,0.000000,18.156007
17,0,0.000000,16.775756,0.081364,0.006893,16.864013,0.000000,0.000000,16.864129
18,0,0.000000,16.739576,0.071336,0.006980,16.817892,0.000000,0.000000,16.818171
19,0,0.000000,17.971682,0.076927,0.006650,18.055259,0.000000,0.000000,18.055445
20,0,0.000000,18.102403,0.118187,0.007320,18.227910,0.000000,0.000000,18.227973
21,0,0.000000,15.919708,0.227597,0.007065,16.154370,0.000000,0.000000,16.154559
22,0,0.000000,15.949533,0.083758,0.007458,16.040749,0.000000,0.000000,16.041029
23,0,0.000000,15.901397,0.079853,0.007343,15.988593,0.000000,0.000000,15.988649
24,0,0.000000,16.616282,0.079964,0.006468,16.702714,0.000000,0.000000,16.702927
25,0,0.000000,15.759437,0.255638,0.007331,16.022406,0.000000,0.000000,16.022613
26,0,0.000000,17.308194,0.129581,0.006978,17.444753,0.000000,0.000000,17.445022
27,0,0.000000,15.281048,0.073402,0.006665,15.361115,0.000000,0.000000,15.361305
28,0,0.000000,17.064503,0.069560,0.019790,17.153853,0.000000,0.000000,17.154039
