metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,12429.205323,14.452564,10.730725,19.750238
evaporation,860,126.765572,0.147402,0.039942,0.944323
update,860,8.043555,0.009353,0.005250,0.220019
advance_total,860,12564.014450,14.609319,10.785692,19.900337
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,12564.225484,14.609565,10.785933,19.900508

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,9
first_food_iteration,850
