metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,1614,0.000000,0.000000,0.000000,0.000000
ants_advance,1614,1456.946439,0.902693,0.714482,8.599762
evaporation,1614,97.831686,0.060614,0.040900,1.939100
update,1614,13.229656,0.008197,0.005778,0.031567
advance_total,1614,1568.007781,0.971504,0.772227,10.108520
render,1614,0.000000,0.000000,0.000000,0.000000
blit,1614,0.000000,0.000000,0.000000,0.000000
iteration_total,1614,1568.287895,0.971678,0.772385,10.108775

meta_key,meta_value
total_iterations,1614
measured_iterations,1614
final_food_quantity,1
first_food_iteration,1604
