metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,13259.463727,15.417981,11.698011,23.560416
evaporation,860,81.896311,0.095228,0.050884,0.387270
update,860,5.569456,0.006476,0.004369,0.067266
advance_total,860,13346.929494,15.519685,11.789075,23.643429
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,13347.110188,15.519896,11.789287,23.643631

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,9
first_food_iteration,850
