iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms
1,0,0.000000,10.619959,0.046646,0.008957,10.675562,0.000000,0.000000,10.675799
2,0,0.000000,8.327620,0.054718,0.008479,8.390817,0.000000,0.000000,8.391045
3,0,0.000000,7.784054,0.054794,0.008364,7.847212,0.000000,0.000000,7.847474
4,0,0.000000,8.091953,0.055110,0.008980,8.156043,0.000000,0.000000,8.156271
5,0,0.000000,6.916759,0.049929,0.008419,6.975107,0.000000,0.000000,6.975248
6,0,0.000000,8.474738,0.052550,0.008224,8.535512,0.000000,0.000000,8.535730
7,0,0.000000,8.053179,0.048817,0.008533,8.110529,0.000000,0.000000,8.110636
8,0,0.000000,7.821193,0.054009,0.008270,7.883472,0.000000,0.000000,7.883670
9,0,0.000000,7.627744,0.046401,0.008531,7.682676,0.000000,0.000000,7.682866
10,0,0.000000,7.903117,0.065391,0.008744,7.977252,0.000000,0.000000,7.977438
11,0,0.000000,7.417347,0.045645,0.008816,7.471808,0.000000,0.000000,7.471939
12,0,0.000000,6.866048,0.053273,0.009431,6.928752,0.000000,0.000000,6.928902
13,0,0.000000,7.095401,0.048647,0.007952,7.152000,0.000000,0.000000,7.152129
14,0,0.000000,7.422969,0.053122,0.008182,7.484273,0.000000,0.000000,7.484521
15,0,0.000000,6.860764,0.048474,0.007677,6.916915,0.000000,0.000000,6.917013
16,0,0.000000,8.171163,0.058998,0.007519,8.237680,0.000000,0.000000,8.238013
17,0,0.000000,6.915990,0.046401,0.008105,6.970496,0.000000,0.000000,6.970698
18,0,0.000000,7.822166,0.041940,0.008069,7.872175,0.000000,0.000000,7.872322
19,0,0.000000,7.995433,0.043080,0.008245,8.046758,0.000000,0.000000,8.046858
20,0,0.000000,7.216742,0.048132,0.008188,7.273062,0.000000,0.000000,7.273378
21,0,0.000000,6.823737,0.049305,0.008614,6.881656,0.000000,0.000000,6.881861
22,0,0.000000,6.916303,0.049749,0.008401,6.974453,0.000000,0.000000,6.974693
23,0,0.000000,7.617960,0.046470,0.008394,7.672824,0.000000,0.000000,7.672926
24,0,0.000000,7.292553,0.045429,0.008948,7.346930,0.000000,0.000000,7.347309
25,0,0.000000,6.855201,0.048192,0.008386,6.911779,0.000000,0.000000,6.912005
26,0,0.000000,6.825111,0.042338,0.008504,6.875953,0.000000,0.000000,6.876168
27,0,0.000000,7.890303,0.047779,0.008444,7.946526,0.000000,0.000000,7.946607
28,0,0.000000,7.665214,0.069775,0.008795,7.743784,0.000000,0.000000,7.743983
29,0,0.000000,7.635361,0.056101,0.008488,7.699950,0.000000,0.000000,7.700061
30,0,0.000000,7.605783,0.047808,0.008386,7.661977,0.000000,0.000000,7.662193
31,0,0.000000,7.796327,0.049540,0.008718,7.854585,0.000000,0.000000,7.854650
32,0,0.000000,7.558313,0.057886,0.008595,7.624794,0.000000,0.000000,7.624970
33,0,0.000000,9.532612,0.075314,0.008984,9.616910,0.000000,0.000000,9.617128
34,0,0.000000,8.464076,0.056703,0.008020,8.528799,0.000000,0.000000,8.528996
35,0,0.000000,7.932278,0.057432,0.008724,7.998434,0.000000,0.000000,7.998613
36,0,0.000000,10.574067,0.065568,0.136918,10.776553,0.000000,0.000000,10.776833
37,0,0.000000,8.765997,0.054472,0.008404,8.828873,0.000000,0.000000,8.829166
38,0,0.000000,7.767590,0.058402,0.008225,7.834217,0.000000,0.000000,7.834561
39,0,0.000000,7.671574,0.063474,0.008660,7.743708,0.000000,0.000000,7.743784
40,0,0.000000,7.000849,0.054116,0.008713,7.063678,0.000000,0.000000,7.063878
41,0,0.000000,7.804224,0.069814,0.008754,7.882792,0.000000,0.000000,7.883145
42,0,0.000000,10.226315,0.052734,0.009051,10.288100,0.000000,0.000000,10.288292
43,0,0.000000,7.071534,0.061390,0.008849,7.141773,0.000000,0.000000,7.141940
44,0,0.000000,7.956534,0.046808,0.008424,8.011766,0.000000,0.000000,8.011997
45,0,0.000000,8.245294,0.469087,0.007652,8.722033,0.000000,0.000000,8.722245
