iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms
1,0,0.000000,6.843613,0.069380,0.007212,6.920205,0.000000,0.000000,6.920436
2,0,0.000000,4.020794,0.067130,0.007688,4.095612,0.000000,0.000000,4.095725
3,0,0.000000,4.665142,0.103167,0.052523,4.820832,0.000000,0.000000,4.820893
4,0,0.000000,5.703851,0.076232,0.042319,5.822402,0.000000,0.000000,5.822703
5,0,0.000000,4.175202,0.068039,0.007171,4.250412,0.000000,0.000000,4.250620
6,0,0.000000,4.062958,0.073257,0.006913,4.143128,0.000000,0.000000,4.143367
7,0,0.000000,3.569481,0.063066,0.006747,3.639294,0.000000,0.000000,3.639432
8,0,0.000000,3.314075,0.053229,0.006801,3.374105,0.000000,0.000000,3.374286
9,0,0.000000,3.136540,0.065503,0.006667,3.208710,0.000000,0.000000,3.208849
10,0,0.000000,3.209561,0.067077,0.007002,3.283640,0.000000,0.000000,3.283827
11,0,0.000000,3.371464,0.103664,0.006459,3.481587,0.000000,0.000000,3.481727
12,0,0.000000,4.175081,0.074841,0.007116,4.257038,0.000000,0.000000,4.257220
13,0,0.000000,3.442992,0.052012,0.006888,3.501892,0.000000,0.000000,3.502075
14,0,0.000000,3.696343,0.066346,0.006811,3.769500,0.000000,0.000000,3.769751
15,0,0.000000,3.722949,0.064244,0.006813,3.794006,0.000000,0.000000,3.794190
16,0,0.000000,3.871842,0.062795,0.006825,3.941462,0.000000,0.000000,3.941631
17,0,0.000000,3.752193,0.062871,0.017175,3.832239,0.000000,0.000000,3.832365
18,0,0.000000,3.895471,0.062979,0.006707,3.965157,0.000000,0.000000,3.965579
19,0,0.000000,4.631923,0.086702,0.007095,4.725720,0.000000,0.000000,4.725940
20,0,0.000000,4.329478,0.092912,0.007473,4.429863,0.000000,0.000000,4.430104
21,0,0.000000,4.251892,0.064640,0.006885,4.323417,0.000000,0.000000,4.323506
22,0,0.000000,3.611273,0.064293,0.007382,3.682948,0.000000,0.000000,3.683098
23,0,0.000000,3.966162,0.056493,0.007149,4.029804,0.000000,0.000000,4.029938
24,0,0.000000,3.488178,0.061353,0.007095,3.556626,0.000000,0.000000,3.556880
25,0,0.000000,3.782554,0.064677,0.007230,3.854461,0.000000,0.000000,3.854670
26,0,0.000000,3.657758,0.065445,0.007055,3.730258,0.000000,0.000000,3.730430
27,0,0.000000,3.669227,0.064264,0.007233,3.740724,0.000000,0.000000,3.740893
28,0,0.000000,4.015175,0.064185,0.007520,4.086880,0.000000,0.000000,4.087044
29,0,0.000000,3.938324,0.069406,0.007257,4.014987,0.000000,0.000000,4.015211
30,0,0.000000,4.018309,0.132937,0.008007,4.159253,0.000000,0.000000,4.159428
31,0,0.000000,3.698184,0.073331,0.007118,3.778633,0.000000,0.000000,3.778692
32,0,0.000000,3.691424,0.074693,0.006895,3.773012,0.000000,0.000000,3.773240
33,0,0.000000,3.819200,0.071692,0.006795,3.897687,0.000000,0.000000,3.897942
34,0,0.000000,5.428159,0.074892,0.007246,5.510297,0.000000,0.000000,5.510492
35,0,0.000000,3.564393,0.067257,0.007157,3.638807,0.000000,0.000000,3.638958
36,0,0.000000,3.373511,0.070396,0.007338,3.451245,0.000000,0.000000,3.451408
37,0,0.000000,3.756095,0.061141,0.006936,3.824172,0.000000,0.000000,3.824388
38,0,0.000000,3.878869,0.071063,0.007295,3.957227,0.000000,0.000000,3.957373
39,0,0.000000,4.056705,0.111973,0.007927,4.176605,0.000000,0.000000,4.176811
40,0,0.000000,3.819747,0.090833,0.008288,3.918868,0.000000,0.000000,3.919016
41,0,0.000000,3.898708,0.061471,0.007558,3.967737,0.000000,0.000000,3.967893
42,0,0.000000,4.692148,0.069108,0.007924,4.769180,0.000000,0.000000,4.769360
43,0,0.000000,3.376380,0.062639,0.006927,3.445946,0.000000,0.000000,3.446140
44,0,0.000000,3.321724,0.058984,0.007655,3.388363,0.000000,0.000000,3.388596
45,0,0.000000,3.326246,0.062311,0.007736,3.396293,0.000000,0.000000,3.396470
46,0,0.000000,4.467221,0.056993,0.008523,4.532737,0.000000,0.000000,4.532827
47,0,0.000000,4.212613,0.131975,0.007551,4.352139,0.000000,0.000000,4.352315
48,0,0.000000,3.550357,0.062509,0.007557,3.620423,0.000000,0.000000,3.620701
49,0,0.000000,4.070137,0.071169,0.007420,4.148726,0.000000,0.000000,4.148976
50,0,0.000000,3.507314,0.062644,0.008099,3.578057,0.000000,0.000000,3.578153
51,0,0.000000,3.439846,0.060896,0.007319,3.508061,0.000000,0.000000,3.508216
52,0,0.000000,3.475722,0.073028,0.007873,3.556623,0.000000,0.000000,3.556878
