metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,11537.202784,13.415352,11.614762,23.796382
evaporation,860,191.592927,0.222782,0.173712,1.034086
update,860,3.344194,0.003889,0.003045,0.070377
advance_total,860,11732.139905,13.642023,11.877705,24.191216
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,11732.292147,13.642200,11.877836,24.191538

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,5
first_food_iteration,850
