metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,1056,0.000000,0.000000,0.000000,0.000000
ants_advance,1056,2192.330366,2.076070,1.695290,4.019538
evaporation,1056,140.838850,0.133370,0.093758,0.811123
update,1056,5.115131,0.004844,0.003587,0.043277
advance_total,1056,2338.284347,2.214284,1.803254,4.192576
render,1056,0.000000,0.000000,0.000000,0.000000
blit,1056,0.000000,0.000000,0.000000,0.000000
iteration_total,1056,2338.468238,2.214459,1.803353,4.192757

meta_key,meta_value
total_iterations,1056
measured_iterations,1056
final_food_quantity,1
first_food_iteration,1046
