metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,1614,0.000000,0.000000,0.000000,0.000000
ants_advance,1614,1648.926371,1.021640,0.751308,2.679447
evaporation,1614,133.457591,0.082687,0.040071,0.375699
update,1614,11.773677,0.007295,0.005356,0.085411
advance_total,1614,1794.157639,1.111622,0.817966,2.769118
render,1614,0.000000,0.000000,0.000000,0.000000
blit,1614,0.000000,0.000000,0.000000,0.000000
iteration_total,1614,1794.437995,1.111796,0.818136,2.769398

meta_key,meta_value
total_iterations,1614
measured_iterations,1614
final_food_quantity,1
first_food_iteration,1604
