iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms
1,0,0.000000,2.338991,0.082814,0.008190,2.429995,0.000000,0.000000,2.430120
2,0,0.000000,1.020767,0.100319,0.008873,1.129959,0.000000,0.000000,1.130056
3,0,0.000000,1.300985,0.073945,0.007490,1.382420,0.000000,0.000000,1.382531
4,0,0.000000,1.145051,0.069448,0.006965,1.221464,0.000000,0.000000,1.221586
5,0,0.000000,1.227182,0.085725,0.007665,1.320572,0.000000,0.000000,1.320763
6,0,0.000000,1.296305,0.076723,0.006552,1.379580,0.000000,0.000000,1.379737
7,0,0.000000,0.982756,0.055543,0.008012,1.046311,0.000000,0.000000,1.046514
8,0,0.000000,1.013420,0.061620,0.007691,1.082731,0.000000,0.000000,1.082887
9,0,0.000000,1.000422,0.070889,0.007175,1.078486,0.000000,0.000000,1.078630
10,0,0.000000,0.917164,0.105543,0.009331,1.032038,0.000000,0.000000,1.032350
11,0,0.000000,0.861726,0.116871,0.006450,0.985047,0.000000,0.000000,0.985130
12,0,0.000000,0.888266,0.055408,0.007695,0.951369,0.000000,0.000000,0.951442
13,0,0.000000,1.138124,0.081929,0.006626,1.226679,0.000000,0.000000,1.226809
14,0,0.000000,0.972559,0.060774,0.006721,1.040054,0.000000,0.000000,1.040170
15,0,0.000000,0.868131,0.051552,0.006340,0.926023,0.000000,0.000000,0.926205
16,0,0.000000,0.845323,0.056222,0.006690,0.908235,0.000000,0.000000,0.908300
17,0,0.000000,0.861861,0.044640,0.006356,0.912857,0.000000,0.000000,0.912922
18,0,0.000000,0.898557,0.056677,0.006631,0.961865,0.000000,0.000000,0.961935
19,0,0.000000,0.885049,0.044052,0.006170,0.935271,0.000000,0.000000,0.935418
20,0,0.000000,0.840813,0.050519,0.006623,0.897955,0.000000,0.000000,0.898053
21,0,0.000000,0.870218,0.049901,0.006686,0.926805,0.000000,0.000000,0.926910
22,0,0.000000,1.003450,0.059596,0.006601,1.069647,0.000000,0.000000,1.069729
23,0,0.000000,0.927123,0.043814,0.006631,0.977568,0.000000,0.000000,0.977721
24,0,0.000000,0.844245,0.056359,0.006601,0.907205,0.000000,0.000000,0.907289
25,0,0.000000,0.873507,0.050932,0.006243,0.930682,0.000000,0.000000,0.930808
26,0,0.000000,0.931222,0.057588,0.006812,0.995622,0.000000,0.000000,0.995722
27,0,0.000000,0.914012,0.046218,0.006505,0.966735,0.000000,0.000000,0.966884
28,0,0.000000,0.828391,0.051453,0.006786,0.886630,0.000000,0.000000,0.886716
29,0,0.000000,0.896660,0.059893,0.007695,0.964248,0.000000,0.000000,0.964365
30,0,0.000000,0.939101,0.054068,0.006836,1.000005,0.000000,0.000000,1.000118
31,0,0.000000,1.053562,0.085279,0.007420,1.146261,0.000000,0.000000,1.146341
32,0,0.000000,1.081846,0.047904,0.006493,1.136243,0.000000,0.000000,1.136321
33,0,0.000000,1.176005,0.057601,0.006286,1.239892,0.000000,0.000000,1.240029
34,0,0.000000,0.956673,0.045373,0.006627,1.008673,0.000000,0.000000,1.008771
35,0,0.000000,0.898870,0.054586,0.006380,0.959836,0.000000,0.000000,0.959903
36,0,0.000000,0.977642,0.058386,0.006371,1.042399,0.000000,0.000000,1.042481
37,0,0.000000,0.864035,0.655175,0.006001,1.525211,0.000000,0.000000,1.525303
38,0,0.000000,0.902601,0.047076,0.006609,0.956286,0.000000,0.000000,0.956349
39,0,0.000000,0.868509,0.048540,0.006465,0.923514,0.000000,0.000000,0.923575
40,0,0.000000,0.939655,0.048048,0.006890,0.994593,0.000000,0.000000,0.994729
41,0,0.000000,0.904194,0.060703,0.006450,0.971347,0.000000,0.000000,0.971440
42,0,0.000000,0.921389,0.049287,0.006784,0.977460,0.000000,0.000000,0.977534
43,0,0.000000,0.884356,0.097240,0.007503,0.989099,0.000000,0.000000,0.989198
44,0,0.000000,1.159008,0.056353,0.008610,1.223971,0.000000,0.000000,1.224100
45,0,0.000000,1.120127,0.076090,0.007283,1.203500,0.000000,0.000000,1.203577
46,0,0.000000,1.040230,0.058520,0.008319,1.107069,0.000000,0.000000,1.107201
47,0,0.000000,1.086538,0.052795,0.008250,1.147583,0.000000,0.000000,1.147875
48,0,0.000000,1.020645,0.050035,0.008233,1.078913,0.000000,0.000000,1.079150
49,0,0.000000,0.878235,0.050472,0.007765,0.936472,0.000000,0.000000,0.936587
50,0,0.000000,0.882330,0.054260,0.007823,0.944413,0.000000,0.000000,0.944632
51,0,0.000000,0.890432,0.125950,0.030323,1.046705,0.000000,0.000000,1.046802
52,0,0.000000,1.103296,0.096082,0.006443,1.205821,0.000000,0.000000,1.205940
