metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,2572,0.000000,0.000000,0.000000,0.000000
ants_advance,2572,1202.665785,0.467599,0.350982,2.446714
evaporation,2572,173.791126,0.067570,0.050600,1.230672
update,2572,20.866556,0.008113,0.006081,0.033860
advance_total,2572,1397.323467,0.543283,0.418716,2.567186
render,2572,0.000000,0.000000,0.000000,0.000000
blit,2572,0.000000,0.000000,0.000000,0.000000
iteration_total,2572,1397.723974,0.543439,0.418907,2.567498

meta_key,meta_value
total_iterations,2572
measured_iterations,2572
final_food_quantity,1
first_food_iteration,2562
