metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,5985.415212,6.959785,5.124753,16.945818
evaporation,860,58.489661,0.068011,0.037778,8.277421
update,860,7.165039,0.008331,0.006348,0.136918
advance_total,860,6051.069912,7.036128,5.186496,25.240411
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,6051.231905,7.036316,5.186715,25.240703

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,5
first_food_iteration,850
