iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms
1,0,0.000000,13.071764,0.073809,0.007864,13.153437,0.000000,0.000000,13.153815
2,0,0.000000,9.422651,0.110383,0.005905,9.538939,0.000000,0.000000,9.539193
3,0,0.000000,8.610286,0.102897,0.005866,8.719049,0.000000,0.000000,8.719230
4,0,0.000000,9.095956,0.092857,0.005896,9.194709,0.000000,0.000000,9.195035
5,0,0.000000,9.354114,0.069025,0.006766,9.429905,0.000000,0.000000,9.430089
6,0,0.000000,8.138700,0.078558,0.006960,8.224218,0.000000,0.000000,8.224405
7,0,0.000000,8.258802,0.072686,0.006042,8.337530,0.000000,0.000000,8.337720
8,0,0.000000,8.034189,0.069995,0.006947,8.111131,0.000000,0.000000,8.111257
9,0,0.000000,8.413302,0.070656,0.006874,8.490832,0.000000,0.000000,8.491047
10,0,0.000000,9.210472,0.100988,0.006147,9.317607,0.000000,0.000000,9.317901
11,0,0.000000,10.451340,0.109183,0.005985,10.566508,0.000000,0.000000,10.566700
12,0,0.000000,10.892334,0.107629,0.005269,11.005232,0.000000,0.000000,11.005432
13,0,0.000000,10.043115,0.091108,0.005835,10.140058,0.000000,0.000000,10.140248
14,0,0.000000,9.864542,0.094658,0.005747,9.964947,0.000000,0.000000,9.965150
15,0,0.000000,10.278380,0.118759,0.006140,10.403279,0.000000,0.000000,10.403463
16,0,0.000000,9.758624,0.099663,0.005546,9.863833,0.000000,0.000000,9.864031
17,0,0.000000,9.732690,0.093987,0.006028,9.832705,0.000000,0.000000,9.833007
18,0,0.000000,8.612212,0.068467,0.006707,8.687386,0.000000,0.000000,8.687596
19,0,0.000000,8.230614,0.131860,0.005302,8.367776,0.000000,0.000000,8.367992
20,0,0.000000,9.551420,0.106780,0.005818,9.664018,0.000000,0.000000,9.664256
21,0,0.000000,9.507577,0.094888,0.005877,9.608342,0.000000,0.000000,9.608479
22,0,0.000000,9.224926,0.103198,0.005696,9.333820,0.000000,0.000000,9.333953
23,0,0.000000,10.109305,0.104301,0.005966,10.219572,0.000000,0.000000,10.219826
24,0,0.000000,10.481811,0.068687,0.006881,10.557379,0.000000,0.000000,10.557699
25,0,0.000000,10.671250,0.092797,0.005603,10.769650,0.000000,0.000000,10.769914
26,0,0.000000,11.687252,0.101870,0.006561,11.795683,0.000000,0.000000,11.795896
27,0,0.000000,10.986340,0.089035,0.006084,11.081459,0.000000,0.000000,11.081711
28,0,0.000000,10.062526,0.076661,0.006732,10.145919,0.000000,0.000000,10.146135
29,0,0.000000,9.738366,0.091767,0.005335,9.835468,0.000000,0.000000,9.835662
30,0,0.000000,9.833880,0.106336,0.005904,9.946120,0.000000,0.000000,9.946428
31,0,0.000000,9.034427,0.089728,0.005846,9.130001,0.000000,0.000000,9.130208
32,0,0.000000,8.684479,0.088789,0.006682,8.779950,0.000000,0.000000,8.780149
33,0,0.000000,8.509125,0.064651,0.005954,8.579730,0.000000,0.000000,8.579872
34,0,0.000000,7.354891,0.079823,0.006721,7.441435,0.000000,0.000000,7.441565
35,0,0.000000,9.034780,0.117366,0.017845,9.169991,0.000000,0.000000,9.170182
36,0,0.000000,8.854387,0.112194,0.007740,8.974321,0.000000,0.000000,8.974642
37,0,0.000000,7.772141,0.063475,0.006147,7.841763,0.000000,0.000000,7.841969
38,0,0.000000,7.833573,0.092288,0.006710,7.932571,0.000000,0.000000,7.932731
39,0,0.000000,8.341430,0.074962,0.006723,8.423115,0.000000,0.000000,8.423280
40,0,0.000000,7.710038,0.098357,0.006203,7.814598,0.000000,0.000000,7.814856
41,0,0.000000,7.950802,0.097573,0.005497,8.053872,0.000000,0.000000,8.054033
42,0,0.000000,9.407650,0.126045,0.005909,9.539604,0.000000,0.000000,9.539765
43,0,0.000000,8.843891,0.100755,0.006422,8.951068,0.000000,0.000000,8.951256
44,0,0.000000,9.884738,0.070321,0.007056,9.962115,0.000000,0.000000,9.962281
45,0,0.000000,8.860287,0.110044,0.005730,8.976061,0.000000,0.000000,8.976269
46,0,0.000000,9.427925,0.119389,0.005761,9.553075,0.000000,0.000000,9.553219
47,0,0.000000,8.355264,0.074411,0.006984,8.436659,0.000000,0.000000,8.436850
48,0,0.000000,7.561565,0.073929,0.006453,7.641947,0.000000,0.000000,7.642046
49,0,0.000000,9.322034,0.147446,0.005934,9.475414,0.000000,0.000000,9.475605
50,0,0.000000,9.326164,0.105653,0.005475,9.437292,0.000000,0.000000,9.437444
51,0,0.000000,8.992429,0.091919,0.005693,9.090041,0.000000,0.000000,9.090176
52,0,0.000000,9.711606,0.097250,0.006216,9.815072,0.000000,0.000000,9.815260
53,0,0.000000,8.710618,0.147004,0.010255,8.867877,0.000000,0.000000,8.868086
54,0,0.000000,9.401654,0.069784,0.006821,9.478259,0.000000,0.000000,9.478533
55,0,0.000000,8.459326,0.128716,0.005656,8.593698,0.000000,0.000000,8.593975
56,0,0.000000,8.662583,0.104219,0.005933,8.772735,0.000000,0.000000,8.773030
57,0,0.000000,8.778834,0.114924,0.005688,8.899446,0.000000,0.000000,8.899570
58,0,0.000000,8.626254,0.098113,0.006618,8.730985,0.000000,0.000000,8.731128
59,0,0.000000,8.691958,0.100426,0.005758,8.798142,0.000000,0.000000,8.798340
60,0,0.000000,7.969830,0.098668,0.006312,8.074810,0.000000,0.000000,8.074905
61,0,0.000000,9.262197,0.104594,0.005328,9.372119,0.000000,0.000000,9.372178
62,0,0.000000,9.484509,0.098509,0.005506,9.588524,0.000000,0.000000,9.588584
63,0,0.000000,8.465375,0.092517,0.005416,8.563308,0.000000,0.000000,8.563370
64,0,0.000000,9.210161,0.060200,0.006749,9.277110,0.000000,0.000000,9.277402
65,0,0.000000,7.903809,0.155614,0.005844,8.065267,0.000000,0.000000,8.065354
66,0,0.000000,8.774011,0.130232,0.005836,8.910079,0.000000,0.000000,8.910205
67,0,0.000000,8.240340,0.099150,0.005962,8.345452,0.000000,0.000000,8.345642
68,0,0.000000,8.470282,0.108310,0.006310,8.584902,0.000000,0.000000,8.585119
69,0,0.000000,8.864362,0.101719,0.006075,8.972156,0.000000,0.000000,8.972398
70,0,0.000000,8.319249,0.292616,0.007741,8.619606,0.000000,0.000000,8.619696
71,0,0.000000,9.608608,0.089066,0.005819,9.703493,0.000000,0.000000,9.703709
72,0,0.000000,9.525803,0.112618,0.005966,9.644387,0.000000,0.000000,9.644575
73,0,0.000000,8.616845,0.092430,0.005393,8.714668,0.000000,0.000000,8.714724
74,0,0.000000,10.126924,0.101340,0.005586,10.233850,0.000000,0.000000,10.234033
