metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,2994.874724,3.482412,2.714156,5.939459
evaporation,860,50.966090,0.059263,0.041387,0.381229
update,860,6.299104,0.007325,0.005760,0.029396
advance_total,860,3052.139918,3.549000,2.770119,6.016616
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,3052.282133,3.549165,2.770351,6.016945

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,2
first_food_iteration,850
