metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,6721.829373,7.816081,6.006760,13.205484
evaporation,860,70.030358,0.081431,0.041688,0.974113
update,860,6.653934,0.007737,0.005883,0.054691
advance_total,860,6798.513665,7.905248,6.079613,13.276510
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,6798.698261,7.905463,6.079719,13.276707

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,5
first_food_iteration,850
