metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,2572,0.000000,0.000000,0.000000,0.000000
ants_advance,2572,1164.370134,0.452710,0.362050,1.350875
evaporation,2572,215.731169,0.083877,0.056924,0.974904
update,2572,16.819281,0.006539,0.004424,0.069860
advance_total,2572,1396.920584,0.543126,0.432661,1.572592
render,2572,0.000000,0.000000,0.000000,0.000000
blit,2572,0.000000,0.000000,0.000000,0.000000
iteration_total,2572,1397.204922,0.543237,0.432717,1.572673

meta_key,meta_value
total_iterations,2572
measured_iterations,2572
final_food_quantity,1
first_food_iteration,2562
