metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,12574.981182,14.622071,11.306323,24.454551
evaporation,860,114.354376,0.132970,0.048885,2.040094
update,860,7.072605,0.008224,0.006221,0.087863
advance_total,860,12696.408163,14.763265,11.370193,24.748196
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,12696.595956,14.763484,11.370368,24.748410

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,9
first_food_iteration,850
