metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,7214.165977,8.388565,6.598928,15.724289
evaporation,860,84.760316,0.098559,0.053341,1.616690
update,860,5.390234,0.006268,0.004938,0.019026
advance_total,860,7304.316527,8.493391,6.669119,15.821054
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,7304.461737,8.493560,6.669263,15.821278

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,5
first_food_iteration,850
