iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms
1,0,0.000000,20.336792,0.093888,0.007578,20.438258,0.000000,0.000000,20.438509
2,0,0.000000,20.835233,0.096340,0.006384,20.937957,0.000000,0.000000,20.938283
3,0,0.000000,21.298397,0.125323,0.006470,21.430190,0.000000,0.000000,21.430387
4,0,0.000000,18.755154,0.100977,0.006351,18.862482,0.000000,0.000000,18.862747
5,0,0.000000,20.313791,0.063848,0.007319,20.384958,0.000000,0.000000,20.385165
6,0,0.000000,20.652796,0.112843,0.006082,20.771721,0.000000,0.000000,20.771911
7,0,0.000000,20.890487,0.111683,0.006003,21.008173,0.000000,0.000000,21.008351
8,0,0.000000,20.599074,0.097694,0.005893,20.702661,0.000000,0.000000,20.703001
9,0,0.000000,18.493897,0.116641,0.006696,18.617234,0.000000,0.000000,18.617455
10,0,0.000000,19.416518,0.101786,0.006056,19.524360,0.000000,0.000000,19.524699
11,0,0.000000,18.165294,0.077676,0.006694,18.249664,0.000000,0.000000,18.249901
12,0,0.000000,19.564758,0.064554,0.006567,19.635879,0.000000,0.000000,19.636094
13,0,0.000000,20.397681,0.094863,0.006695,20.499239,0.000000,0.000000,20.499448
14,0,0.000000,17.824960,0.116862,0.006117,17.947939,0.000000,0.000000,17.948154
15,0,0.000000,19.466868,0.106781,0.005969,19.579618,0.000000,0.000000,19.579812
16,0,0.000000,19.802810,0.115091,0.006188,19.924089,0.000000,0.000000,19.924302
17,0,0.000000,18.324325,0.116048,0.005980,18.446353,0.000000,0.000000,18.446548
18,0,0.000000,19.086655,0.125493,0.006504,19.218652,0.000000,0.000000,19.218851
19,0,0.000000,21.138568,0.188210,0.006453,21.333231,0.000000,0.000000,21.333471
20,0,0.000000,19.016846,0.081760,0.006829,19.105435,0.000000,0.000000,19.105636
21,0,0.000000,17.098037,0.126821,0.007425,17.232283,0.000000,0.000000,17.232561
22,0,0.000000,18.046964,0.105047,0.006697,18.158708,0.000000,0.000000,18.158929
23,0,0.000000,18.983091,0.118915,0.005857,19.107863,0.000000,0.000000,19.108118
24,0,0.000000,18.221141,0.091462,0.007169,18.319772,0.000000,0.000000,18.320099
25,0,0.000000,16.580228,0.072854,0.007982,16.661064,0.000000,0.000000,16.661344
26,0,0.000000,20.044009,0.245877,0.005754,20.295640,0.000000,0.000000,20.295834
27,0,0.000000,18.739814,0.060006,0.006986,18.806806,0.000000,0.000000,18.807081
28,0,0.000000,15.786930,0.081403,0.006494,15.874827,0.000000,0.000000,15.875061
29,0,0.000000,15.475841,0.090691,0.007178,15.573710,0.000000,0.000000,15.573886
30,0,0.000000,16.250429,0.069309,0.007012,16.326750,0.000000,0.000000,16.326991
31,0,0.000000,15.602731,0.075843,0.006793,15.685367,0.000000,0.000000,15.685569
32,0,0.000000,16.275020,0.069866,0.007267,16.352153,0.000000,0.000000,16.352410
33,0,0.000000,15.473017,0.066798,0.005988,15.545803,0.000000,0.000000,15.546003
34,0,0.000000,15.920370,0.100188,0.006750,16.027308,0.000000,0.000000,16.027498
35,0,0.000000,16.895288,0.056246,0.007159,16.958693,0.000000,0.000000,16.958955
36,0,0.000000,17.440316,0.121214,0.006463,17.567993,0.000000,0.000000,17.568160
37,0,0.000000,16.276029,0.094626,0.006578,16.377233,0.000000,0.000000,16.377378
38,0,0.000000,17.583122,0.119553,0.006337,17.709012,0.000000,0.000000,17.709301
39,0,0.000000,15.793448,0.089404,0.007059,15.889911,0.000000,0.000000,15.890101
40,0,0.000000,16.890189,0.098517,0.006099,16.994805,0.000000,0.000000,16.995067
41,0,0.000000,18.384247,0.092933,0.006726,18.483906,0.000000,0.000000,18.484188
42,0,0.000000,16.662315,0.073962,0.006775,16.743052,0.000000,0.000000,16.743421
43,0,0.000000,15.721675,0.113398,0.005445,15.840518,0.000000,0.000000,15.840804
44,0,0.000000,20.684065,0.100668,0.006549,20.791282,0.000000,0.000000,20.791622
45,0,0.000000,18.789989,0.072398,0.006866,18.869253,0.000000,0.000000,18.869449
46,0,0.000000,17.237227,0.076218,0.007022,17.320467,0.000000,0.000000,17.320716
47,0,0.000000,16.438894,0.098293,0.006555,16.543742,0.000000,0.000000,16.543928
48,0,0.000000,18.814534,0.114631,0.006069,18.935234,0.000000,0.000000,18.935456
49,0,0.000000,18.270160,0.180724,0.005523,18.456407,0.000000,0.000000,18.456691
50,0,0.000000,20.260443,0.113597,0.006043,20.380083,0.000000,0.000000,20.380283
51,0,0.000000,20.910055,0.141280,0.006244,21.057579,0.000000,0.000000,21.057762
52,0,0.000000,17.092081,0.092526,0.006739,17.191346,0.000000,0.000000,17.191745
53,0,0.000000,14.824333,0.096631,0.006032,14.926996,0.000000,0.000000,14.927315
54,0,0.000000,19.760031,0.101789,0.006206,19.868026,0.000000,0.000000,19.868334
55,0,0.000000,20.552112,0.116626,0.006141,20.674879,0.000000,0.000000,20.675079
56,0,0.000000,20.520959,0.110003,0.006077,20.637039,0.000000,0.000000,20.637259
57,0,0.000000,18.151657,0.117531,0.006044,18.275232,0.000000,0.000000,18.275436
58,0,0.000000,19.749016,0.099258,0.005894,19.854168,0.000000,0.000000,19.854564
59,0,0.000000,18.695874,0.100295,0.007262,18.803431,0.000000,0.000000,18.803627
60,0,0.000000,19.075669,0.096703,0.006654,19.179026,0.000000,0.000000,19.179226
61,0,0.000000,19.087153,0.141692,0.005731,19.234576,0.000000,0.000000,19.234808
62,0,0.000000,19.747564,0.101261,0.006283,19.855108,0.000000,0.000000,19.855452
63,0,0.000000,19.807080,0.116261,0.006501,19.929842,0.000000,0.000000,19.930000
64,0,0.000000,19.061048,0.105961,0.006142,19.173151,0.000000,0.000000,19.173375
65,0,0.000000,20.052756,0.120075,0.005873,20.178704,0.000000,0.000000,20.178863
66,0,0.000000,20.476240,0.113430,0.005569,20.595239,0.000000,0.000000,20.595535
67,0,0.000000,18.839181,0.093722,0.006304,18.939207,0.000000,0.000000,18.939406
68,0,0.000000,20.899865,0.232590,0.005753,21.138208,0.000000,0.000000,21.138444
69,0,0.000000,15.368804,0.164494,0.005985,15.539283,0.000000,0.000000,15.539685
70,0,0.000000,18.788093,0.167781,0.008622,18.964496,0.000000,0.000000,18.964770
71,0,0.000000,15.969591,0.075720,0.006921,16.052232,0.000000,0.000000,16.052419
72,0,0.000000,15.948993,0.094528,0.006479,16.050000,0.000000,0.000000,16.050251
73,0,0.000000,15.875868,0.112395,0.005627,15.993890,0.000000,0.000000,15.993998
74,0,0.000000,18.276295,0.093238,0.007001,18.376534,0.000000,0.000000,18.376792
75,0,0.000000,17.162613,0.130698,0.006265,17.299576,0.000000,0.000000,17.299775
76,0,0.000000,17.840303,0.115391,0.006025,17.961719,0.000000,0.000000,17.962005
77,0,0.000000,23.560416,0.076155,0.006858,23.643429,0.000000,0.000000,23.643631
78,0,0.000000,16.516541,0.096576,0.005769,16.618886,0.000000,0.000000,16.619110
79,0,0.000000,18.165145,0.120963,0.005874,18.291982,0.000000,0.000000,18.292267
80,0,0.000000,18.880673,0.101133,0.005770,18.987576,0.000000,0.000000,18.987673
81,0,0.000000,15.699378,0.076988,0.007079,15.783445,0.000000,0.000000,15.783557
82,0,0.000000,15.518897,0.073046,0.006788,15.598731,0.000000,0.000000,15.598976
83,0,0.000000,17.507614,0.062877,0.007043,17.577534,0.000000,0.000000,17.577796
84,0,0.000000,17.545419,0.076265,0.006959,17.628643,0.000000,0.000000,17.628828
85,0,0.000000,18.713891,0.106093,0.005856,18.825840,0.000000,0.000000,18.826031
86,0,0.000000,19.093080,0.095297,0.006102,19.194479,0.000000,0.000000,19.194697
87,0,0.000000,17.106255,0.101471,0.006104,17.213830,0.000000,0.000000,17.214047
88,0,0.000000,18.690279,0.120477,0.005927,18.816683,0.000000,0.000000,18.816893
89,0,0.000000,20.502370,0.099970,0.007691,20.610031,0.000000,0.000000,20.610239
90,0,0.000000,14.942339,0.091130,0.006941,15.040410,0.000000,0.000000,15.040779
91,0,0.000000,19.784363,0.126763,0.007663,19.918789,0.000000,0.000000,19.919009
92,0,0.000000,16.079958,0.125842,0.006317,16.212117,0.000000,0.000000,16.212458
93,0,0.000000,18.024171,0.122361,0.006737,18.153269,0.000000,0.000000,18.153488
94,0,0.000000,19.971613,0.098654,0.006624,20.076891,0.000000,0.000000,20.077072
95,0,0.000000,17.886427,0.105630,0.005556,17.997613,0.000000,0.000000,17.997938
