metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,17460.656898,20.303089,16.949468,32.260037
evaporation,860,114.536859,0.133182,0.093632,0.449949
update,860,4.383174,0.005097,0.003856,0.021646
advance_total,860,17579.576931,20.441369,17.051191,32.492078
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,17579.765363,20.441588,17.051403,32.492203

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,9
first_food_iteration,850
