metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,6814.091702,7.923362,6.366792,13.890098
evaporation,860,72.464200,0.084261,0.043869,0.754179
update,860,6.448085,0.007498,0.005617,0.089948
advance_total,860,6893.003987,8.015121,6.441123,13.971167
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,6893.176306,8.015321,6.441347,13.971390

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,5
first_food_iteration,850
