metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,3588.451542,4.172618,3.461230,7.034697
evaporation,860,108.298655,0.125929,0.091139,0.586197
update,860,4.284682,0.004982,0.003624,0.016216
advance_total,860,3701.034879,4.303529,3.574763,7.163238
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,3701.187143,4.303706,3.574819,7.163459

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,2
first_food_iteration,850
