metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,13881.206375,16.140938,12.586798,22.465291
evaporation,860,100.063116,0.116352,0.043079,0.506919
update,860,6.269124,0.007290,0.005637,0.044512
advance_total,860,13987.538615,16.264580,12.659675,22.637812
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,13987.756181,16.264833,12.659942,22.638114

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,9
first_food_iteration,850
