metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,12794.679374,14.877534,11.606913,22.241038
evaporation,860,123.580931,0.143699,0.049452,1.585200
update,860,6.682092,0.007770,0.006029,0.099417
advance_total,860,12924.942397,15.029003,11.679325,22.587016
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,12925.141969,15.029235,11.679617,22.587227

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,9
first_food_iteration,850
