metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,12843.921361,14.934792,11.123592,26.739540
evaporation,860,137.758943,0.160185,0.044124,0.896856
update,860,7.655820,0.008902,0.005885,0.112360
advance_total,860,12989.336124,15.103879,11.183871,27.075759
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,12989.526332,15.104100,11.184174,27.075984

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,9
first_food_iteration,850
