iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms
1,0,0.000000,24.454551,0.285573,0.008072,24.748196,0.000000,0.000000,24.748410
2,0,0.000000,19.316675,0.223961,0.007231,19.547867,0.000000,0.000000,19.547977
3,0,0.000000,14.690802,0.174080,0.006910,14.871792,0.000000,0.000000,14.871890
4,0,0.000000,13.229421,0.189526,0.019790,13.438737,0.000000,0.000000,13.439061
5,0,0.000000,13.572772,0.199517,0.007690,13.779979,0.000000,0.000000,13.780283
6,0,0.000000,14.228109,0.074238,0.006880,14.309227,0.000000,0.000000,14.309418
7,0,0.000000,17.238852,0.267993,0.007157,17.514002,0.000000,0.000000,17.514220
8,0,0.000000,14.614720,0.061937,0.007374,14.684031,0.000000,0.000000,14.684206
9,0,0.000000,15.884953,0.202387,0.007228,16.094568,0.000000,0.000000,16.094899
10,0,0.000000,16.414995,0.060753,0.007180,16.482928,0.000000,0.000000,16.483229
11,0,0.000000,16.879652,0.163778,0.007937,17.051367,0.000000,0.000000,17.051577
12,0,0.000000,15.789773,0.063436,0.008087,15.861296,0.000000,0.000000,15.861630
13,0,0.000000,14.557288,0.231441,0.008763,14.797492,0.000000,0.000000,14.797692
14,0,0.000000,15.769181,0.062115,0.006718,15.838014,0.000000,0.000000,15.838211
15,0,0.000000,15.249202,0.151235,0.007124,15.407561,0.000000,0.000000,15.407767
16,0,0.000000,15.007313,0.148712,0.007058,15.163083,0.000000,0.000000,15.163277
17,0,0.000000,15.144547,0.194422,0.007254,15.346223,0.000000,0.000000,15.346421
18,0,0.000000,16.715298,0.110687,0.006760,16.832745,0.000000,0.000000,16.833074
19,0,0.000000,15.903785,0.061807,0.007618,15.973210,0.000000,0.000000,15.973554
20,0,0.000000,13.653403,0.150157,0.007514,13.811074,0.000000,0.000000,13.811340
21,0,0.000000,14.196305,0.065576,0.007512,14.269393,0.000000,0.000000,14.269608
22,0,0.000000,14.369548,0.080625,0.007487,14.457660,0.000000,0.000000,14.457858
23,0,0.000000,15.494036,0.255120,0.006754,15.755910,0.000000,0.000000,15.756104
24,0,0.000000,15.027739,0.065981,0.007084,15.100804,0.000000,0.000000,15.101014
25,0,0.000000,15.077005,0.186843,0.006912,15.270760,0.000000,0.000000,15.270936
26,0,0.000000,15.267935,0.064503,0.006994,15.339432,0.000000,0.000000,15.339539
27,0,0.000000,15.117473,0.061405,0.006834,15.185712,0.000000,0.000000,15.185836
28,0,0.000000,13.090918,0.294539,0.007231,13.392688,0.000000,0.000000,13.392893
29,0,0.000000,15.217577,0.243173,0.007204,15.467954,0.000000,0.000000,15.468217
30,0,0.000000,12.444616,0.063600,0.008007,12.516223,0.000000,0.000000,12.516404
31,0,0.000000,13.823706,0.260377,0.009833,14.093916,0.000000,0.000000,14.094118
32,0,0.000000,14.645428,0.196893,0.012913,14.855234,0.000000,0.000000,14.855377
33,0,0.000000,16.044140,0.113403,0.008245,16.165788,0.000000,0.000000,16.166208
34,0,0.000000,18.066221,0.237666,0.008394,18.312281,0.000000,0.000000,18.312468
35,0,0.000000,15.849773,0.235215,0.007192,16.092180,0.000000,0.000000,16.092375
36,0,0.000000,12.080302,0.209675,0.008157,12.298134,0.000000,0.000000,12.298332
37,0,0.000000,15.502139,0.264230,0.007741,15.774110,0.000000,0.000000,15.774236
38,0,0.000000,15.725175,0.287919,0.006527,16.019621,0.000000,0.000000,16.019817
39,0,0.000000,18.228976,0.285379,0.007168,18.521523,0.000000,0.000000,18.521624
40,0,0.000000,16.665432,0.200216,0.007761,16.873409,0.000000,0.000000,16.873688
41,0,0.000000,15.650607,0.062453,0.008028,15.721088,0.000000,0.000000,15.721366
42,0,0.000000,14.968304,0.071582,0.008592,15.048478,0.000000,0.000000,15.048668
43,0,0.000000,16.090216,0.103357,0.087863,16.281436,0.000000,0.000000,16.281684
44,0,0.000000,14.673748,0.151572,0.008733,14.834053,0.000000,0.000000,14.834275
45,0,0.000000,16.661784,0.122216,0.008197,16.792197,0.000000,0.000000,16.792514
46,0,0.000000,15.913992,0.099417,0.008477,16.021886,0.000000,0.000000,16.022079
47,0,0.000000,16.109550,0.056592,0.007831,16.173973,0.000000,0.000000,16.174394
48,0,0.000000,18.718653,0.355186,0.038680,19.112519,0.000000,0.000000,19.112746
49,0,0.000000,13.826782,0.058792,0.007547,13.893121,0.000000,0.000000,13.893429
50,0,0.000000,15.709609,0.060280,0.006584,15.776473,0.000000,0.000000,15.776656
51,0,0.000000,15.401122,0.057125,0.007651,15.465898,0.000000,0.000000,15.466236
52,0,0.000000,13.249012,0.195731,0.007383,13.452126,0.000000,0.000000,13.452333
53,0,0.000000,13.544306,0.238624,0.007217,13.790147,0.000000,0.000000,13.790481
54,0,0.000000,14.869992,0.208851,0.007714,15.086557,0.000000,0.000000,15.086743
55,0,0.000000,18.580450,0.288151,0.007458,18.876059,0.000000,0.000000,18.876278
56,0,0.000000,16.196522,0.091671,0.007099,16.295292,0.000000,0.000000,16.295588
57,0,0.000000,16.733262,0.115799,0.006950,16.856011,0.000000,0.000000,16.856209
58,0,0.000000,14.967077,0.065580,0.008168,15.040825,0.000000,0.000000,15.041023
59,0,0.000000,15.556756,0.109849,0.006901,15.673506,0.000000,0.000000,15.673704
60,0,0.000000,16.372426,0.135917,0.006834,16.515177,0.000000,0.000000,16.515337
61,0,0.000000,14.783299,0.232990,0.006697,15.022986,0.000000,0.000000,15.023172
62,0,0.000000,16.805363,0.179261,0.006941,16.991565,0.000000,0.000000,16.991753
63,0,0.000000,14.159448,0.151103,0.039319,14.349870,0.000000,0.000000,14.350084
64,0,0.000000,17.035169,0.146183,0.008368,17.189720,0.000000,0.000000,17.189940
65,0,0.000000,15.453596,0.058528,0.007606,15.519730,0.000000,0.000000,15.520102
