iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms
1,0,0.000000,2.446714,0.111679,0.008793,2.567186,0.000000,0.000000,2.567498
2,0,0.000000,0.547034,0.056679,0.008270,0.611983,0.000000,0.000000,0.612164
3,0,0.000000,0.544201,0.723222,0.008556,1.275979,0.000000,0.000000,1.276075
4,0,0.000000,1.015735,0.058759,0.008298,1.082792,0.000000,0.000000,1.083005
5,0,0.000000,0.750014,0.057471,0.007743,0.815228,0.000000,0.000000,0.815346
6,0,0.000000,0.688608,0.067512,0.007269,0.763389,0.000000,0.000000,0.763498
7,0,0.000000,0.868529,0.086965,0.007277,0.962771,0.000000,0.000000,0.962888
8,0,0.000000,1.240396,1.230672,0.008185,2.479253,0.000000,0.000000,2.479438
9,0,0.000000,0.656946,0.067546,0.007400,0.731892,0.000000,0.000000,0.732067
10,0,0.000000,0.618581,0.106669,0.006773,0.732023,0.000000,0.000000,0.732144
11,0,0.000000,0.607914,0.064064,0.007171,0.679149,0.000000,0.000000,0.679270
12,0,0.000000,0.601888,0.068770,0.006806,0.677464,0.000000,0.000000,0.677578
13,0,0.000000,0.612195,0.096929,0.007499,0.716623,0.000000,0.000000,0.716752
14,0,0.000000,0.592963,0.076010,0.009421,0.678394,0.000000,0.000000,0.678611
15,0,0.000000,0.416887,0.056654,0.008536,0.482077,0.000000,0.000000,0.482297
16,0,0.000000,0.411231,0.058994,0.008197,0.478422,0.000000,0.000000,0.478614
17,0,0.000000,0.421037,0.059992,0.008613,0.489642,0.000000,0.000000,0.489838
18,0,0.000000,0.424991,0.057756,0.008472,0.491219,0.000000,0.000000,0.491476
19,0,0.000000,0.529717,0.056901,0.008233,0.594851,0.000000,0.000000,0.595067
20,0,0.000000,0.424522,0.075057,0.007166,0.506745,0.000000,0.000000,0.507028
21,0,0.000000,0.449686,0.055882,0.008780,0.514348,0.000000,0.000000,0.514532
22,0,0.000000,0.469413,0.088464,0.008106,0.565983,0.000000,0.000000,0.566072
23,0,0.000000,0.424714,0.062002,0.008852,0.495568,0.000000,0.000000,0.495762
24,0,0.000000,0.448273,0.061726,0.008107,0.518106,0.000000,0.000000,0.518280
25,0,0.000000,0.470949,0.058329,0.009226,0.538504,0.000000,0.000000,0.538745
26,0,0.000000,0.465986,0.057350,0.008150,0.531486,0.000000,0.000000,0.531614
27,0,0.000000,0.570125,0.092585,0.007130,0.669840,0.000000,0.000000,0.669932
28,0,0.000000,0.511950,0.069375,0.008228,0.589553,0.000000,0.000000,0.589686
29,0,0.000000,0.568286,0.057197,0.007842,0.633325,0.000000,0.000000,0.633413
30,0,0.000000,0.583665,0.078206,0.007808,0.669679,0.000000,0.000000,0.669774
31,0,0.000000,0.494480,0.057055,0.009098,0.560633,0.000000,0.000000,0.560730
32,0,0.000000,0.484764,0.058464,0.008798,0.552026,0.000000,0.000000,0.552114
33,0,0.000000,0.480494,0.057818,0.009458,0.547770,0.000000,0.000000,0.547860
34,0,0.000000,0.514711,0.063309,0.007722,0.585742,0.000000,0.000000,0.585833
35,0,0.000000,0.485892,0.057570,0.008835,0.552297,0.000000,0.000000,0.552537
36,0,0.000000,0.486229,0.058904,0.008447,0.553580,0.000000,0.000000,0.553759
37,0,0.000000,0.492868,0.057918,0.009666,0.560452,0.000000,0.000000,0.560723
38,0,0.000000,0.512305,0.057283,0.008708,0.578296,0.000000,0.000000,0.578420
39,0,0.000000,0.483048,0.078863,0.008922,0.570833,0.000000,0.000000,0.571015
40,0,0.000000,0.506685,0.058561,0.008101,0.573347,0.000000,0.000000,0.573499
41,0,0.000000,0.482035,0.056874,0.008667,0.547576,0.000000,0.000000,0.547703
42,0,0.000000,0.431345,0.054809,0.008347,0.494501,0.000000,0.000000,0.494772
43,0,0.000000,0.434440,0.059676,0.007813,0.501929,0.000000,0.000000,0.502034
44,0,0.000000,0.442828,0.058127,0.008435,0.509390,0.000000,0.000000,0.509656
45,0,0.000000,0.431761,0.065627,0.008599,0.505987,0.000000,0.000000,0.506194
46,0,0.000000,0.422312,0.105791,0.006990,0.535093,0.000000,0.000000,0.535213
47,0,0.000000,0.490842,0.066678,0.009032,0.566552,0.000000,0.000000,0.566767
48,0,0.000000,0.485103,0.058058,0.008594,0.551755,0.000000,0.000000,0.551909
49,0,0.000000,0.447737,0.058203,0.009135,0.515075,0.000000,0.000000,0.515359
50,0,0.000000,0.505235,0.064624,0.008218,0.578077,0.000000,0.000000,0.578175
51,0,0.000000,0.507936,0.073118,0.008048,0.589102,0.000000,0.000000,0.589305
52,0,0.000000,0.476049,0.053621,0.006993,0.536663,0.000000,0.000000,0.536765
53,0,0.000000,0.499528,0.057491,0.007967,0.564986,0.000000,0.000000,0.565072
54,0,0.000000,0.467001,0.067406,0.006756,0.541163,0.000000,0.000000,0.541262
55,0,0.000000,0.481123,0.074117,0.007493,0.562733,0.000000,0.000000,0.562825
56,0,0.000000,0.469170,0.057147,0.007506,0.533823,0.000000,0.000000,0.533911
57,0,0.000000,0.464432,0.056449,0.008010,0.528891,0.000000,0.000000,0.528981
58,0,0.000000,0.455986,0.057882,0.007538,0.521406,0.000000,0.000000,0.521491
59,0,0.000000,0.467265,0.056698,0.007562,0.531525,0.000000,0.000000,0.531594
60,0,0.000000,0.498478,0.057426,0.007732,0.563636,0.000000,0.000000,0.563730
61,0,0.000000,0.468163,0.065180,0.007478,0.540821,0.000000,0.000000,0.540893
62,0,0.000000,0.804118,0.077389,0.007592,0.889099,0.000000,0.000000,0.889195
63,0,0.000000,0.482016,0.056948,0.008024,0.546988,0.000000,0.000000,0.547085
64,0,0.000000,0.469153,0.058887,0.007695,0.535735,0.000000,0.000000,0.535828
65,0,0.000000,0.479781,0.061784,0.007854,0.549419,0.000000,0.000000,0.549517
66,0,0.000000,0.498103,0.057577,0.007873,0.563553,0.000000,0.000000,0.563645
67,0,0.000000,0.478256,0.059210,0.008028,0.545494,0.000000,0.000000,0.545594
68,0,0.000000,0.496168,0.088841,0.007664,0.592673,0.000000,0.000000,0.592733
