iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms
1,0,0.000000,4.277812,0.116692,0.036229,4.430733,0.000000,0.000000,4.430984
2,0,0.000000,2.669534,0.080465,0.032023,2.782022,0.000000,0.000000,2.782228
3,0,0.000000,2.224914,0.080209,0.006953,2.312076,0.000000,0.000000,2.312279
4,0,0.000000,2.238933,0.226966,0.009184,2.475083,0.000000,0.000000,2.475225
5,0,0.000000,3.158016,0.110637,0.007155,3.275808,0.000000,0.000000,3.276049
6,0,0.000000,2.247920,0.076713,0.006681,2.331314,0.000000,0.000000,2.331369
7,0,0.000000,2.293226,0.072386,0.006160,2.371772,0.000000,0.000000,2.371912
8,0,0.000000,2.288756,0.071140,0.028696,2.388592,0.000000,0.000000,2.388677
9,0,0.000000,2.610986,0.068390,0.031008,2.710384,0.000000,0.000000,2.710593
10,0,0.000000,2.384436,0.066054,0.006903,2.457393,0.000000,0.000000,2.457613
11,0,0.000000,2.733386,0.068159,0.042612,2.844157,0.000000,0.000000,2.844384
12,0,0.000000,2.745096,0.060269,0.006767,2.812132,0.000000,0.000000,2.812321
13,0,0.000000,2.114111,0.057862,0.006517,2.178490,0.000000,0.000000,2.178716
14,0,0.000000,2.318684,0.068387,0.029502,2.416573,0.000000,0.000000,2.416672
15,0,0.000000,2.576182,0.078481,0.037113,2.691776,0.000000,0.000000,2.691910
16,0,0.000000,3.469825,0.072647,0.033629,3.576101,0.000000,0.000000,3.576328
17,0,0.000000,2.796405,0.068378,0.030792,2.895575,0.000000,0.000000,2.895781
18,0,0.000000,2.166089,0.057981,0.006749,2.230819,0.000000,0.000000,2.230928
19,0,0.000000,2.038206,0.057234,0.006380,2.101820,0.000000,0.000000,2.101909
20,0,0.000000,2.240880,0.058859,0.007337,2.307076,0.000000,0.000000,2.307186
21,0,0.000000,2.358262,0.132688,0.007972,2.498922,0.000000,0.000000,2.499079
22,0,0.000000,2.174257,0.055736,0.007039,2.237032,0.000000,0.000000,2.237179
23,0,0.000000,2.107801,0.082416,0.007013,2.197230,0.000000,0.000000,2.197434
24,0,0.000000,2.358203,0.058298,0.007196,2.423697,0.000000,0.000000,2.423749
25,0,0.000000,2.122212,0.063253,0.006838,2.192303,0.000000,0.000000,2.192425
26,0,0.000000,2.027960,0.065432,0.007022,2.100414,0.000000,0.000000,2.100475
27,0,0.000000,2.195571,0.057326,0.006897,2.259794,0.000000,0.000000,2.260001
28,0,0.000000,2.355363,0.071098,0.007411,2.433872,0.000000,0.000000,2.434109
29,0,0.000000,2.210396,0.062303,0.006925,2.279624,0.000000,0.000000,2.279889
30,0,0.000000,2.028027,0.058049,0.007398,2.093474,0.000000,0.000000,2.093527
31,0,0.000000,2.167601,0.059504,0.007570,2.234675,0.000000,0.000000,2.234988
32,0,0.000000,2.094952,0.067782,0.016698,2.179432,0.000000,0.000000,2.179489
33,0,0.000000,2.113758,0.072071,0.007221,2.193050,0.000000,0.000000,2.193175
34,0,0.000000,2.142198,0.101264,0.006419,2.249881,0.000000,0.000000,2.249960
35,0,0.000000,2.636064,0.065428,0.007360,2.708852,0.000000,0.000000,2.708979
36,0,0.000000,2.300236,0.061799,0.007716,2.369751,0.000000,0.000000,2.369985
37,0,0.000000,1.878789,0.062169,0.006532,1.947490,0.000000,0.000000,1.947697
38,0,0.000000,1.860705,0.171412,0.007612,2.039729,0.000000,0.000000,2.039868
39,0,0.000000,1.942612,0.062170,0.007086,2.011868,0.000000,0.000000,2.012042
40,0,0.000000,1.935112,0.063889,0.007755,2.006756,0.000000,0.000000,2.006809
41,0,0.000000,1.980288,0.064880,0.007377,2.052545,0.000000,0.000000,2.052697
42,0,0.000000,2.044746,0.063427,0.007155,2.115328,0.000000,0.000000,2.115417
43,0,0.000000,1.953656,0.073942,0.007143,2.034741,0.000000,0.000000,2.034817
44,0,0.000000,1.959719,0.071862,0.007237,2.038818,0.000000,0.000000,2.038881
45,0,0.000000,1.948725,0.083429,0.006944,2.039098,0.000000,0.000000,2.039322
46,0,0.000000,1.971878,0.076359,0.007283,2.055520,0.000000,0.000000,2.055592
47,0,0.000000,1.950429,0.073196,0.007133,2.030758,0.000000,0.000000,2.030821
48,0,0.000000,2.133024,0.077019,0.007611,2.217654,0.000000,0.000000,2.217714
49,0,0.000000,3.631675,0.066611,0.007022,3.705308,0.000000,0.000000,3.705637
50,0,0.000000,2.256625,0.069032,0.006436,2.332093,0.000000,0.000000,2.332160
51,0,0.000000,2.185177,0.129965,0.006323,2.321465,0.000000,0.000000,2.321553
52,0,0.000000,2.182172,0.060089,0.006333,2.248594,0.000000,0.000000,2.248784
53,0,0.000000,2.150739,0.086756,0.005856,2.243351,0.000000,0.000000,2.243461
54,0,0.000000,2.500046,0.074433,0.030202,2.604681,0.000000,0.000000,2.604866
55,0,0.000000,2.318289,0.064363,0.006405,2.389057,0.000000,0.000000,2.389252
56,0,0.000000,2.160569,0.084243,0.006601,2.251413,0.000000,0.000000,2.251501
57,0,0.000000,2.134135,0.062989,0.005927,2.203051,0.000000,0.000000,2.203267
58,0,0.000000,1.996090,0.062849,0.007057,2.065996,0.000000,0.000000,2.066097
59,0,0.000000,1.960850,0.065267,0.007177,2.033294,0.000000,0.000000,2.033354
60,0,0.000000,1.935125,0.083332,0.007437,2.025894,0.000000,0.000000,2.025954
61,0,0.000000,2.233672,0.068733,0.005650,2.308055,0.000000,0.000000,2.308333
62,0,0.000000,2.287266,0.076994,0.006308,2.370568,0.000000,0.000000,2.370661
63,0,0.000000,2.172860,0.083850,0.006305,2.263015,0.000000,0.000000,2.263147
64,0,0.000000,2.091275,0.064685,0.006293,2.162253,0.000000,0.000000,2.162374
65,0,0.000000,2.454500,0.075644,0.006267,2.536411,0.000000,0.000000,2.536522
66,0,0.000000,2.208936,0.062873,0.006427,2.278236,0.000000,0.000000,2.278316
67,0,0.000000,2.136438,0.204634,0.008602,2.349674,0.000000,0.000000,2.349873
68,0,0.000000,3.347951,0.116337,0.008568,3.472856,0.000000,0.000000,3.472952
69,0,0.000000,2.292842,0.085365,0.007034,2.385241,0.000000,0.000000,2.385605
70,0,0.000000,2.218422,0.095418,0.007123,2.320963,0.000000,0.000000,2.321027
71,0,0.000000,2.201779,0.067303,0.007034,2.276116,0.000000,0.000000,2.276274
72,0,0.000000,2.243372,0.060628,0.007195,2.311195,0.000000,0.000000,2.311260
73,0,0.000000,2.336336,0.063943,0.007466,2.407745,0.000000,0.000000,2.407942
74,0,0.000000,2.230623,0.059762,0.007690,2.298075,0.000000,0.000000,2.298144
75,0,0.000000,2.194764,0.068665,0.006977,2.270406,0.000000,0.000000,2.270637
76,0,0.000000,2.226693,0.076299,0.007012,2.310004,0.000000,0.000000,2.310070
77,0,0.000000,2.218884,0.073625,0.006923,2.299432,0.000000,0.000000,2.299742
78,0,0.000000,2.197914,0.077274,0.019237,2.294425,0.000000,0.000000,2.294487
79,0,0.000000,2.226370,0.065376,0.007374,2.299120,0.000000,0.000000,2.299361
80,0,0.000000,2.529425,0.201422,0.008582,2.739429,0.000000,0.000000,2.739485
81,0,0.000000,2.516806,0.066455,0.007049,2.590310,0.000000,0.000000,2.590472
82,0,0.000000,2.076017,0.064570,0.007558,2.148145,0.000000,0.000000,2.148201
83,0,0.000000,1.913771,0.075698,0.007254,1.996723,0.000000,0.000000,1.996859
84,0,0.000000,2.059570,0.059695,0.007362,2.126627,0.000000,0.000000,2.126682
85,0,0.000000,1.889617,0.046066,0.007068,1.942751,0.000000,0.000000,1.942815
86,0,0.000000,1.780711,0.061465,0.007728,1.849904,0.000000,0.000000,1.849960
87,0,0.000000,2.208494,0.082162,0.008112,2.298768,0.000000,0.000000,2.299295
88,0,0.000000,2.802773,0.060267,0.006904,2.869944,0.000000,0.000000,2.870036
89,0,0.000000,2.188021,0.068492,0.007354,2.263867,0.000000,0.000000,2.263996
90,0,0.000000,2.145988,0.060670,0.007409,2.214067,0.000000,0.000000,2.214221
91,0,0.000000,1.945536,0.047844,0.007500,2.000880,0.000000,0.000000,2.001017
92,0,0.000000,1.791702,0.106615,0.007073,1.905390,0.000000,0.000000,1.905445
93,0,0.000000,1.903707,0.066050,0.006391,1.976148,0.000000,0.000000,1.976243
94,0,0.000000,1.826257,0.076401,0.006182,1.908840,0.000000,0.000000,1.908898
95,0,0.000000,1.768940,0.062556,0.006031,1.837527,0.000000,0.000000,1.837585
96,0,0.000000,1.772169,0.076095,0.006165,1.854429,0.000000,0.000000,1.854487
97,0,0.000000,1.744390,0.084472,0.005638,1.834500,0.000000,0.000000,1.834564
98,0,0.000000,1.794408,0.071057,0.006113,1.871578,0.000000,0.000000,1.871637
99,0,0.000000,1.733561,0.073879,0.005905,1.813345,0.000000,0.000000,1.813403
100,0,0.000000,1.810118,0.070776,0.006119,1.887013,0.000000,0.000000,1.887079
101,0,0.000000,1.765972,0.075037,0.006364,1.847373,0.000000,0.000000,1.847515
102,0,0.000000,1.790217,0.065547,0.006448,1.862212,0.000000,0.000000,1.862272
103,0,0.000000,1.750743,0.078859,0.006010,1.835612,0.000000,0.000000,1.835677
104,0,0.000000,1.763596,0.070289,0.006325,1.840210,0.000000,0.000000,1.840276
105,0,0.000000,1.759435,0.071573,0.005859,1.836867,0.000000,0.000000,1.836924
106,0,0.000000,1.756705,0.071311,0.006330,1.834346,0.000000,0.000000,1.834406
107,0,0.000000,1.771973,0.081124,0.006122,1.859219,0.000000,0.000000,1.859277
108,0,0.000000,1.764343,0.085240,0.006113,1.855696,0.000000,0.000000,1.855753
109,0,0.000000,1.854690,0.152009,0.006191,2.012890,0.000000,0.000000,2.012974
110,0,0.000000,1.983793,0.078944,0.006327,2.069064,0.000000,0.000000,2.069218
111,0,0.000000,1.772153,0.061061,0.006097,1.839311,0.000000,0.000000,1.839386
112,0,0.000000,1.846427,0.081323,0.006392,1.934142,0.000000,0.000000,1.934211
113,0,0.000000,2.256672,0.084366,0.006424,2.347462,0.000000,0.000000,2.347534
114,0,0.000000,1.794478,0.074874,0.006179,1.875531,0.000000,0.000000,1.875591
