metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,12053.910744,14.016175,10.598180,21.865043
evaporation,860,135.413543,0.157458,0.045822,1.134378
update,860,6.809130,0.007918,0.006150,0.054963
advance_total,860,12196.133417,14.181550,10.711267,22.168584
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,12196.323290,14.181771,10.711433,22.168896

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,9
first_food_iteration,850
