metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,22670.475499,26.361018,22.959408,40.503676
evaporation,860,195.214058,0.226993,0.168671,1.936769
update,860,3.601630,0.004188,0.003040,0.204787
advance_total,860,22869.291187,26.592199,23.193889,40.747363
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,22869.426670,26.592357,23.194191,40.747495

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,9
first_food_iteration,850
