metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,1614,0.000000,0.000000,0.000000,0.000000
ants_advance,1614,2750.218086,1.703977,1.347651,15.252729
evaporation,1614,373.932850,0.231681,0.169574,1.053334
update,1614,6.248388,0.003871,0.002823,0.129184
advance_total,1614,3130.399324,1.939529,1.530092,15.502247
render,1614,0.000000,0.000000,0.000000,0.000000
blit,1614,0.000000,0.000000,0.000000,0.000000
iteration_total,1614,3130.560623,1.939629,1.530170,15.502576

meta_key,meta_value
total_iterations,1614
measured_iterations,1614
final_food_quantity,1
first_food_iteration,1604
