metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,1614,0.000000,0.000000,0.000000,0.000000
ants_advance,1614,1610.702183,0.997957,0.819091,3.291095
evaporation,1614,134.903686,0.083583,0.054866,0.886555
update,1614,11.151134,0.006909,0.004503,0.096654
advance_total,1614,1756.757003,1.088449,0.891557,4.183517
render,1614,0.000000,0.000000,0.000000,0.000000
blit,1614,0.000000,0.000000,0.000000,0.000000
iteration_total,1614,1757.019286,1.088612,0.891612,4.183748

meta_key,meta_value
total_iterations,1614
measured_iterations,1614
final_food_quantity,1
first_food_iteration,1604
