metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,1056,0.000000,0.000000,0.000000,0.000000
ants_advance,1056,3337.234366,3.160260,2.657348,7.810191
evaporation,1056,243.063525,0.230174,0.169856,0.783800
update,1056,3.890798,0.003684,0.003008,0.038557
advance_total,1056,3584.188689,3.394118,2.830451,8.043831
render,1056,0.000000,0.000000,0.000000,0.000000
blit,1056,0.000000,0.000000,0.000000,0.000000
iteration_total,1056,3584.292928,3.394217,2.830504,8.043904

meta_key,meta_value
total_iterations,1056
measured_iterations,1056
final_food_quantity,1
first_food_iteration,1046
