metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,2572,0.000000,0.000000,0.000000,0.000000
ants_advance,2572,1150.165824,0.447187,0.357842,1.725084
evaporation,2572,176.436559,0.068599,0.049330,0.802898
update,2572,20.795829,0.008085,0.005889,0.071088
advance_total,2572,1347.398212,0.523872,0.427454,1.783017
render,2572,0.000000,0.000000,0.000000,0.000000
blit,2572,0.000000,0.000000,0.000000,0.000000
iteration_total,2572,1347.840026,0.524044,0.427676,1.783254

meta_key,meta_value
total_iterations,2572
measured_iterations,2572
final_food_quantity,1
first_food_iteration,2562
