metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,1056,0.000000,0.000000,0.000000,0.000000
ants_advance,1056,1983.832859,1.878630,1.388335,3.954760
evaporation,1056,65.295311,0.061833,0.042584,1.840744
update,1056,7.809040,0.007395,0.005396,0.066628
advance_total,1056,2056.937210,1.947857,1.451908,5.114729
render,1056,0.000000,0.000000,0.000000,0.000000
blit,1056,0.000000,0.000000,0.000000,0.000000
iteration_total,1056,2057.098498,1.948010,1.451994,5.114966

meta_key,meta_value
total_iterations,1056
measured_iterations,1056
final_food_quantity,1
first_food_iteration,1046
