metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,6383.554487,7.422738,5.446560,14.392671
evaporation,860,61.563673,0.071586,0.047485,0.532719
update,860,6.553850,0.007621,0.005565,0.045663
advance_total,860,6451.672010,7.501944,5.511786,14.799038
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,6451.831899,7.502130,5.511946,14.799183

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,5
first_food_iteration,850
