metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,3546.250387,4.123547,3.399443,7.086276
evaporation,860,86.090338,0.100105,0.065930,0.395135
update,860,5.327016,0.006194,0.004426,0.063444
advance_total,860,3637.667741,4.229846,3.477279,7.214134
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,3637.868257,4.230079,3.477536,7.214327

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,2
first_food_iteration,850
