metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,1056,0.000000,0.000000,0.000000,0.000000
ants_advance,1056,2236.297375,2.117706,1.676349,13.551597
evaporation,1056,94.500665,0.089489,0.049799,1.206314
update,1056,6.855666,0.006492,0.004830,0.052118
advance_total,1056,2337.653706,2.213687,1.747119,13.652400
render,1056,0.000000,0.000000,0.000000,0.000000
blit,1056,0.000000,0.000000,0.000000,0.000000
iteration_total,1056,2337.826554,2.213851,1.747237,13.652459

meta_key,meta_value
total_iterations,1056
measured_iterations,1056
final_food_quantity,1
first_food_iteration,1046
