iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms
1,0,0.000000,5.932877,0.066294,0.008154,6.007325,0.000000,0.000000,6.007562
2,0,0.000000,4.111265,0.070704,0.006789,4.188758,0.000000,0.000000,4.188958
3,0,0.000000,4.347494,0.103954,0.007670,4.459118,0.000000,0.000000,4.459391
4,0,0.000000,5.082868,0.071918,0.006686,5.161472,0.000000,0.000000,5.161678
5,0,0.000000,4.382031,0.101410,0.007705,4.491146,0.000000,0.000000,4.491336
6,0,0.000000,3.843625,0.059946,0.007379,3.910950,0.000000,0.000000,3.911090
7,0,0.000000,4.012843,0.092339,0.006948,4.112130,0.000000,0.000000,4.112297
8,0,0.000000,3.839432,0.078331,0.006671,3.924434,0.000000,0.000000,3.924571
9,0,0.000000,3.811894,0.091585,0.006693,3.910172,0.000000,0.000000,3.910269
10,0,0.000000,3.889608,0.079451,0.006771,3.975830,0.000000,0.000000,3.976020
11,0,0.000000,4.206931,0.082412,0.007603,4.296946,0.000000,0.000000,4.297161
12,0,0.000000,3.842899,0.090942,0.006566,3.940407,0.000000,0.000000,3.940508
13,0,0.000000,3.965678,0.072019,0.007029,4.044726,0.000000,0.000000,4.044897
14,0,0.000000,4.483545,0.084804,0.006886,4.575235,0.000000,0.000000,4.575433
15,0,0.000000,4.244285,0.071911,0.006893,4.323089,0.000000,0.000000,4.323236
16,0,0.000000,4.078822,0.072594,0.006347,4.157763,0.000000,0.000000,4.157855
17,0,0.000000,4.046919,0.071593,0.006666,4.125178,0.000000,0.000000,4.125353
18,0,0.000000,3.742698,0.070221,0.006044,3.818963,0.000000,0.000000,3.819123
19,0,0.000000,3.710765,0.070607,0.006538,3.787910,0.000000,0.000000,3.788101
20,0,0.000000,4.031319,0.081614,0.006847,4.119780,0.000000,0.000000,4.119843
21,0,0.000000,3.834089,0.070871,0.006863,3.911823,0.000000,0.000000,3.911965
22,0,0.000000,3.723385,0.069918,0.006443,3.799746,0.000000,0.000000,3.799832
23,0,0.000000,3.682331,0.081704,0.006349,3.770384,0.000000,0.000000,3.770572
24,0,0.000000,3.737931,0.083861,0.006568,3.828360,0.000000,0.000000,3.828538
25,0,0.000000,3.859149,0.072077,0.006929,3.938155,0.000000,0.000000,3.938322
26,0,0.000000,3.715997,0.083198,0.006542,3.805737,0.000000,0.000000,3.805897
