metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,4244.154045,4.935063,3.366990,11.092492
evaporation,860,52.072939,0.060550,0.039984,0.364329
update,860,5.561438,0.006467,0.002285,0.039696
advance_total,860,4293.498174,4.992440,3.425817,11.141513
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,4464.519640,5.191302,3.698044,11.679317
mpi_halo_exchange,860,21.785639,0.025332,0.012560,0.188099
mpi_migration,860,1492.126231,1.735031,0.081032,8.276526
mpi_food_allreduce,860,21.521365,0.025025,0.000923,0.319983
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,1525.128638,1.773405,0.114583,8.292976

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,5
first_food_iteration,850
