metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,2106.636651,2.449578,1.748030,4.490774
evaporation,860,54.352234,0.063200,0.031021,1.552681
update,860,6.709519,0.007802,0.002283,0.113075
advance_total,860,2157.875620,2.509158,1.784487,5.519630
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,2293.769082,2.667173,1.991429,5.596736
mpi_halo_exchange,860,22.428441,0.026080,0.012607,0.815637
mpi_migration,860,670.685129,0.779866,0.084960,2.898000
mpi_food_allreduce,860,17.403256,0.020236,0.000854,0.783454
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,703.460418,0.817977,0.155465,2.947626

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,2
first_food_iteration,850
