iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms,mpi_halo_exchange_ms,mpi_migration_ms,mpi_food_allreduce_ms,mpi_render_comm_ms,mpi_total_comm_ms
1,0,1.088796,9.005931,0.083879,0.002316,9.045032,63.119563,15.770810,105.797347,1.179008,6.932336,0.002974,17.231295,22.405774
2,0,0.021740,10.183335,0.105142,0.002239,10.229645,25.990028,12.868285,62.706769,0.211299,6.953900,0.003946,12.834894,17.869851
3,0,0.029617,10.066291,0.110404,0.003576,10.116167,24.347616,13.950084,61.634627,0.386477,6.660937,0.002654,12.599721,15.963719
4,0,0.031466,8.201089,0.078584,0.002366,8.245251,40.692945,1.515207,61.986896,0.218577,5.489290,0.002974,11.146759,13.250963
5,0,0.012460,7.564585,0.081289,0.001686,7.607571,42.823216,15.066468,77.815133,0.223368,4.366026,0.002568,11.633230,12.098442
6,0,0.021616,9.268554,0.056796,0.001247,9.293849,30.008765,12.811140,62.451506,0.249819,5.345116,0.002642,9.709998,14.978916
7,0,0.021520,8.701334,0.065387,0.001455,8.723935,20.199061,6.059361,45.582226,0.223393,5.578513,0.003024,9.952690,12.425739
8,0,0.018604,7.827743,0.063493,0.001062,7.863591,20.164544,9.822935,47.277656,0.227893,4.720150,0.002957,8.910798,13.816327
9,0,0.027039,7.932887,0.081924,0.005543,8.011850,29.030869,11.823102,61.792732,0.238874,5.074900,0.002887,12.227414,16.816745
10,0,0.030763,7.816139,0.050217,0.001126,7.853277,25.185944,0.913587,45.531722,0.291026,4.365724,0.003014,11.055136,11.477593
11,0,0.010482,8.337925,0.130265,0.009017,8.407624,28.192404,13.345608,62.578568,0.203647,4.646929,0.002420,11.758414,16.588056
12,0,0.022908,7.310001,0.058893,0.001522,7.344930,22.253261,5.706554,46.509694,0.249766,5.195765,0.002586,10.379268,11.523463
13,0,0.024850,8.535620,0.065761,0.001649,8.584490,24.866009,0.862687,45.469065,0.254795,5.508524,0.002594,10.689508,11.567051
14,0,0.011321,8.094110,0.071543,0.002182,8.125837,24.529792,2.478539,47.564519,0.302043,3.705800,0.002985,11.618643,12.102072
15,0,0.013728,7.121555,0.076882,0.001797,7.167441,29.029976,13.554759,62.995530,0.302332,3.223817,0.018800,12.605489,13.028448
16,0,0.021805,7.604753,0.075536,0.011111,7.636433,25.308073,2.947904,46.212153,0.235392,5.106145,0.003544,9.752572,13.242424
17,0,0.013910,6.083059,0.071785,0.002267,6.128799,26.877445,16.483388,62.777899,0.201557,2.300074,0.003139,12.854760,13.946507
18,0,0.021582,6.880438,0.104253,0.002911,6.934519,27.385972,16.085917,61.784458,0.216017,3.817013,0.003305,10.829455,14.838430
19,0,0.026788,7.060274,0.058732,0.002827,7.081258,26.244002,1.544300,46.107472,0.222058,3.924879,0.003115,10.670838,13.404157
20,0,1.023504,10.028902,0.068499,0.001814,10.057000,33.107045,2.822643,62.204628,1.158463,6.549642,0.003760,15.582954,18.144114
21,0,0.017590,6.315796,0.044252,0.001500,6.338640,30.433756,12.016298,62.151941,0.215867,2.998786,0.003707,12.951267,13.243167
22,0,0.023441,7.712184,0.052654,0.001753,7.742584,20.298013,8.802826,46.567019,0.174279,4.816478,0.002526,9.321975,11.574202
23,0,0.025472,6.604753,0.051686,0.001949,6.646764,25.048313,4.199193,45.960340,0.178047,4.009146,0.002314,9.686143,9.945441
24,0,0.023697,9.939712,0.083148,0.001338,10.000805,23.874493,14.771410,62.603438,0.564194,4.605333,0.002762,11.443355,15.300713
25,0,0.022639,8.826902,0.079729,0.002675,8.877602,23.135687,16.220614,62.121068,0.254453,6.330171,0.003840,13.192215,16.484694
26,0,0.027507,6.761880,0.064608,0.001756,6.813275,20.494600,9.663704,46.690499,0.236438,4.868470,0.002669,9.282638,10.583596
27,0,0.025756,8.734179,0.114355,0.006064,8.779768,20.458395,7.063740,46.651148,0.268294,5.897315,0.002714,9.831792,14.434755
28,0,0.023783,6.446565,0.129007,0.001675,6.576287,30.007099,12.174357,61.301184,0.220755,3.291022,0.003322,12.120457,12.437349
29,0,0.019178,6.934484,0.087794,0.002733,6.964566,25.362456,1.058037,45.512034,0.252611,3.780049,0.004469,11.187861,15.168720
