metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,2022,42.724844,0.021130,0.006995,2.153099
ants_advance,2022,1857.762366,0.918775,0.514123,4.929694
evaporation,2022,175.619327,0.086854,0.036454,0.883414
update,2022,3.770087,0.001865,0.000867,0.303349
advance_total,2022,2024.533555,1.001253,0.564669,5.161560
render,2022,22891.893091,11.321411,3.829816,37.914271
blit,2022,27131.756440,13.418277,0.294798,19.464583
iteration_total,2022,63972.863754,31.638409,15.655359,72.187779
mpi_halo_exchange,2022,535.633147,0.264903,0.189931,4.354142
mpi_migration,2022,762.299721,0.377003,0.016922,5.287266
mpi_food_allreduce,2022,4.982359,0.002464,0.000868,0.052026
mpi_render_comm,2022,11302.673520,5.589848,3.200903,28.356460
mpi_total_comm,2022,12270.942722,6.068715,3.543867,28.792588

meta_key,meta_value
total_iterations,2022
measured_iterations,2022
final_food_quantity,1
first_food_iteration,2012
