metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,6464.991729,7.517432,5.280186,19.799301
evaporation,860,76.250469,0.088663,0.037384,4.765749
update,860,6.300218,0.007326,0.002065,0.062171
advance_total,860,6521.536970,7.583183,5.319030,19.829743
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,6958.613876,8.091411,5.710672,29.021872
mpi_halo_exchange,860,36.714917,0.042692,0.015431,6.162274
mpi_migration,860,2829.124275,3.289679,0.762476,14.789673
mpi_food_allreduce,860,107.338126,0.124812,0.002517,4.749576
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,2919.232407,3.394456,0.784030,21.912941

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,9
first_food_iteration,850
