metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,2572,0.000000,0.000000,0.000000,0.000000
ants_advance,2572,735.079107,0.285801,0.178254,13.135372
evaporation,2572,186.096756,0.072355,0.039383,8.860217
update,2572,8.557390,0.003327,0.002149,0.080161
advance_total,2572,899.078566,0.349564,0.224486,21.999334
render,2572,0.000000,0.000000,0.000000,0.000000
blit,2572,0.000000,0.000000,0.000000,0.000000
iteration_total,2572,1050.646589,0.408494,0.255029,22.227763
mpi_halo_exchange,2572,46.978120,0.018265,0.008871,2.793311
mpi_migration,2572,331.758602,0.128989,0.011347,12.899834
mpi_food_allreduce,2572,83.826839,0.032592,0.001411,8.245676
mpi_render_comm,2572,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,2572,414.403915,0.161121,0.038775,13.348019

meta_key,meta_value
total_iterations,2572
measured_iterations,2572
final_food_quantity,1
first_food_iteration,2562
