metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,5034.123087,5.853631,4.113901,8.996301
evaporation,860,158.606202,0.184426,0.093835,0.471061
update,860,7.850347,0.009128,0.002361,0.052587
advance_total,860,5180.551923,6.023898,4.261953,9.149592
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,5302.154156,6.165296,4.332843,9.251743
mpi_halo_exchange,860,29.125271,0.033867,0.016788,0.112987
mpi_migration,860,836.720435,0.972931,0.058817,4.531951
mpi_food_allreduce,860,31.030043,0.036081,0.001832,0.286479
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,879.996222,1.023251,0.086904,4.564429

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,5
first_food_iteration,850
