metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,10959.571038,12.743687,11.045503,22.147505
evaporation,860,118.488189,0.137777,0.095250,0.473361
update,860,5.851620,0.006804,0.004884,0.251297
advance_total,860,11083.910847,12.888268,11.171945,22.351810
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,11110.006278,12.918612,11.194802,22.401906
mpi_halo_exchange,860,10.501173,0.012211,0.010021,0.061008
mpi_migration,860,0.000000,0.000000,0.000000,0.000000
mpi_food_allreduce,860,1.142478,0.001328,0.000822,0.007728
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,11.643651,0.013539,0.011093,0.062382

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,5
first_food_iteration,850
