metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,2572,0.000000,0.000000,0.000000,0.000000
ants_advance,2572,1277.827695,0.496823,0.365485,1.350213
evaporation,2572,388.905373,0.151207,0.109518,0.515588
update,2572,13.486063,0.005243,0.001987,0.073060
advance_total,2572,1640.768696,0.637935,0.484843,1.484168
render,2572,0.000000,0.000000,0.000000,0.000000
blit,2572,0.000000,0.000000,0.000000,0.000000
iteration_total,2572,1793.149752,0.697181,0.521021,2.013090
mpi_halo_exchange,2572,43.952528,0.017089,0.009735,0.333053
mpi_migration,2572,262.928680,0.102227,0.006043,0.992484
mpi_food_allreduce,2572,55.976814,0.021764,0.001331,0.388618
mpi_render_comm,2572,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,2572,326.206017,0.126830,0.022300,1.244889

meta_key,meta_value
total_iterations,2572
measured_iterations,2572
final_food_quantity,1
first_food_iteration,2562
