metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,2572,0.000000,0.000000,0.000000,0.000000
ants_advance,2572,887.954701,0.345239,0.219402,2.671263
evaporation,2572,191.641178,0.074511,0.035918,3.086993
update,2572,10.098695,0.003926,0.001909,0.294663
advance_total,2572,1066.588149,0.414692,0.261215,3.356150
render,2572,0.000000,0.000000,0.000000,0.000000
blit,2572,0.000000,0.000000,0.000000,0.000000
iteration_total,2572,1212.557897,0.471446,0.295006,5.703425
mpi_halo_exchange,2572,42.509667,0.016528,0.007599,0.507331
mpi_migration,2572,366.577767,0.142526,0.008326,4.861088
mpi_food_allreduce,2572,33.044316,0.012848,0.000513,1.005984
mpi_render_comm,2572,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,2572,425.026479,0.165251,0.017042,5.380094

meta_key,meta_value
total_iterations,2572
measured_iterations,2572
final_food_quantity,1
first_food_iteration,2562
