metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,1614,0.000000,0.000000,0.000000,0.000000
ants_advance,1614,18991.583297,11.766780,4.814624,25.907518
evaporation,1614,13359.085084,8.277004,3.201759,20.740569
update,1614,19.823822,0.012282,0.001555,0.810868
advance_total,1614,30393.118498,18.830928,8.237147,35.399224
render,1614,0.000000,0.000000,0.000000,0.000000
blit,1614,0.000000,0.000000,0.000000,0.000000
iteration_total,1614,37134.183030,23.007548,13.292157,54.849868
mpi_halo_exchange,1614,716.266444,0.443783,0.020145,11.061487
mpi_migration,1614,19937.763997,12.353014,0.931446,30.724100
mpi_food_allreduce,1614,13848.591087,8.580292,2.552166,24.225634
mpi_render_comm,1614,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,1614,29998.874023,18.586663,7.405334,39.662974

meta_key,meta_value
total_iterations,1614
measured_iterations,1614
final_food_quantity,1
first_food_iteration,1604
