metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,1614,0.000000,0.000000,0.000000,0.000000
ants_advance,1614,1002.177678,0.620928,0.357017,3.025923
evaporation,1614,125.743591,0.077908,0.038952,2.053812
update,1614,5.236473,0.003244,0.001236,0.033971
advance_total,1614,1114.184071,0.690325,0.400713,3.131698
render,1614,0.000000,0.000000,0.000000,0.000000
blit,1614,0.000000,0.000000,0.000000,0.000000
iteration_total,1614,1256.104968,0.778256,0.448368,3.268616
mpi_halo_exchange,1614,37.237955,0.023072,0.009399,1.803553
mpi_migration,1614,590.426990,0.365816,0.075222,2.841280
mpi_food_allreduce,1614,67.435210,0.041781,0.001378,1.482650
mpi_render_comm,1614,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,1614,670.993641,0.415733,0.099844,2.903917

meta_key,meta_value
total_iterations,1614
measured_iterations,1614
final_food_quantity,1
first_food_iteration,1604
