iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms,mpi_halo_exchange_ms,mpi_migration_ms,mpi_food_allreduce_ms,mpi_render_comm_ms,mpi_total_comm_ms
1,0,1.739806,0.897831,0.169160,0.005932,1.011409,30.729300,16.362664,63.150039,1.978586,2.108478,0.002558,12.535971,13.050087
2,0,0.332652,1.340397,0.069589,0.001470,1.411456,9.542278,8.591295,29.472068,0.532459,0.862685,0.004523,9.343603,9.695168
3,0,0.025317,0.980763,0.134983,0.018349,1.117874,8.353810,11.046366,31.220377,1.724647,1.816373,0.002481,8.790220,9.113104
4,0,0.023457,0.954460,0.080536,0.001289,0.994860,7.667281,13.908731,31.437379,0.203980,0.528187,0.003159,8.542399,9.037176
5,0,0.023781,0.852013,0.105466,0.001227,0.902481,7.416057,11.863970,30.974400,0.257470,0.616080,0.003439,10.256468,10.591932
6,0,0.025376,0.916078,0.048522,0.001524,0.961130,7.166214,12.861690,31.216505,0.222255,0.634012,0.004028,9.641759,9.879225
7,0,0.027125,0.960114,0.053422,0.001070,1.013983,6.087628,16.072033,31.912982,0.297272,0.451535,0.002508,8.393096,8.810812
8,0,0.025458,1.106213,0.052965,0.001660,1.158542,6.924410,11.835003,30.147137,0.394647,0.728552,0.002475,9.699479,10.034454
9,0,0.025312,0.973949,0.096685,0.002515,1.017203,6.423136,15.757405,31.463912,0.869554,0.830411,0.004041,7.513075,8.357301
10,0,0.027413,0.792006,0.092161,0.002171,0.884732,6.276150,13.783200,31.147488,0.272561,0.559963,0.002821,9.888874,10.332894
11,0,0.022172,0.986188,0.048181,0.001021,1.032668,5.667168,13.754355,31.680523,0.192648,0.762796,0.002645,10.757846,11.024206
12,0,0.025251,0.707942,0.056956,0.001017,0.764843,6.562373,14.805923,31.047907,0.255247,0.400108,0.003340,8.608783,9.171396
13,0,0.021369,0.849119,0.075805,0.001556,0.913902,5.522268,14.103180,30.524204,0.236170,0.749501,0.002866,9.303345,9.689810
14,0,0.031371,2.916616,0.113194,0.002603,2.968607,6.526734,13.986639,31.195101,0.219564,2.703606,0.002819,7.243147,7.520667
15,0,0.026523,0.831706,0.043001,0.001464,0.875376,7.949656,11.955860,31.280700,0.251058,0.674995,0.002758,9.940734,10.183540
16,0,0.025459,0.845028,0.063528,0.002255,0.897497,6.805643,12.340780,31.542487,0.249775,0.520890,0.003113,11.135172,11.544635
17,0,0.028501,0.725784,0.173914,0.004268,0.813467,5.709060,12.024624,29.558446,0.301339,0.790586,0.002911,10.336206,10.945649
18,0,0.027664,0.754377,0.060867,0.001741,0.807151,6.017532,13.752131,31.206122,0.220973,0.379733,0.003798,10.206375,10.566085
19,0,0.021532,0.773512,0.058218,0.000645,0.828340,7.363733,16.034541,31.650745,0.240920,0.651344,0.002582,7.126172,7.288634
20,0,0.024232,0.698868,0.045408,0.000672,0.739538,6.749921,16.695394,31.132267,0.227106,0.421726,0.004654,6.648946,7.138239
21,0,0.028533,0.874498,0.095336,0.008061,0.929579,6.408844,13.236000,31.112026,0.259494,0.589735,0.052116,9.972495,10.806611
22,0,0.042080,0.823215,0.053734,0.000980,0.874812,6.923643,13.634985,31.182515,0.246077,0.609854,0.002552,9.468645,9.844266
23,0,0.028454,0.828766,0.051402,0.001203,0.880596,5.523803,15.660490,30.862829,0.310857,0.608765,0.002485,8.396806,8.796314
24,0,0.025087,0.822430,0.053483,0.001449,0.872254,5.988086,14.209401,31.157745,0.207437,0.881298,0.002795,9.506280,9.922420
25,0,0.022838,0.800913,0.045403,0.001083,0.837324,6.456542,14.863052,31.036327,0.215489,0.672795,0.002502,8.564577,8.844036
26,0,0.023693,0.713048,0.052876,0.001734,0.763973,9.317816,15.899963,32.363530,0.208819,0.383697,0.002673,6.114563,6.342391
27,0,0.021008,0.760196,0.041772,0.000908,0.787252,6.861810,13.605298,30.944268,0.257646,0.457533,0.002527,9.395800,10.025732
28,0,0.024430,0.907359,0.104637,0.002685,1.002863,6.287920,14.151739,30.765629,0.243644,0.607335,0.002620,8.931627,9.638170
29,0,0.024780,0.712344,0.051149,0.001379,0.761997,6.033430,14.797762,31.730402,0.204864,0.474795,0.002736,9.863427,10.166069
30,0,0.030669,0.628121,0.059797,0.000807,0.681097,7.785916,15.882379,30.773986,0.316020,0.440048,0.002677,5.993422,6.559407
31,0,0.022742,0.921188,0.136465,0.160931,1.218584,6.308491,13.912890,31.305200,0.241084,0.832499,0.003445,9.493469,10.145426
32,0,0.025612,0.757577,0.061832,0.001534,0.810916,7.336836,14.057892,31.171548,0.278628,0.513001,0.003057,8.647486,9.227772
33,0,0.029025,0.864663,0.231589,0.002911,0.925403,6.979718,14.634314,29.937907,0.273243,0.614683,0.002687,7.069497,7.813885
34,0,0.022921,0.670480,0.046006,0.001393,0.715827,7.101019,12.063533,31.305148,0.209780,0.508784,0.003578,11.131417,11.426536
35,0,0.024208,0.730937,0.058022,0.002034,0.776674,6.026373,14.712633,30.822919,0.265594,0.446936,0.002774,8.977630,9.353396
36,0,0.027886,1.046478,0.062536,0.001845,1.087770,5.891591,14.236864,31.696259,0.354920,0.823988,0.002807,9.658617,10.321240
37,0,0.022881,0.724508,0.055934,0.001820,0.776876,7.765848,12.341253,30.803732,0.233053,0.383622,0.003550,9.596384,9.848805
38,0,0.024518,0.795833,0.063770,0.001788,0.844458,7.924797,10.179506,30.430804,0.243761,0.526019,0.002628,11.175757,11.497751
39,0,0.026098,0.949470,0.100927,0.001907,0.978193,6.431587,15.350016,31.972994,0.226836,0.691269,0.003133,8.795732,9.026165
40,0,0.021212,0.882491,0.056659,0.001021,0.931119,7.312547,16.526923,31.226570,0.250486,0.595591,0.003066,6.180950,6.868786
41,0,0.022276,0.900545,0.065252,0.000889,0.959584,7.346055,13.655501,31.256460,0.296360,0.651534,0.002771,8.934282,9.593244
42,0,0.023487,0.824932,0.056741,0.001408,0.882396,5.137014,15.721754,30.375098,0.370200,0.291414,0.003018,8.228558,8.610327
43,0,0.026951,0.729397,0.056669,0.001227,0.786755,6.092221,16.186314,31.815662,0.190655,0.580612,0.002736,8.483274,8.675973
44,0,0.038057,0.995122,0.159448,0.002679,1.155471,6.275169,11.271208,29.788926,0.423104,0.771147,0.002866,10.343804,10.670495
45,0,0.025306,0.914679,0.051556,0.001649,0.965063,6.614617,15.707639,31.297626,0.233062,0.603094,0.002864,7.566768,7.809089
46,0,0.026346,0.789820,0.230148,0.012857,0.949162,6.471802,13.689517,30.580248,0.208386,0.601772,0.002790,9.062723,9.415969
47,0,0.029833,0.877761,0.046703,0.001005,0.919894,6.694000,14.016500,31.719966,0.315130,0.576841,0.003305,9.696976,10.012061
48,0,0.021329,0.750695,0.048571,0.001258,0.793578,5.412114,15.207317,30.820377,0.207648,0.488164,0.003475,9.103437,9.404464
49,0,0.023500,0.724009,0.058795,0.001600,0.764753,6.526240,16.150565,31.584910,0.230706,0.537910,0.003326,7.835313,8.206597
50,0,0.027367,0.721952,0.069882,0.000982,0.789453,6.519722,15.924442,30.827112,0.261764,0.428613,0.002590,7.301193,7.911314
51,0,0.025500,0.814144,0.087192,0.002880,0.849891,8.025599,8.022774,31.340998,0.250004,0.615088,0.002768,14.001334,14.318154
52,0,0.026138,1.034852,0.118103,0.002174,1.129709,6.818717,10.683820,30.353084,0.271110,1.249293,0.005737,10.606905,11.028589
53,0,0.029200,1.021513,0.848996,0.002013,1.402534,9.941401,8.868200,31.397008,0.257014,1.083347,0.002638,10.591497,10.831994
54,0,0.024810,0.897300,0.104009,0.001927,0.997254,10.035369,8.888706,31.164957,0.969436,1.336865,0.002828,9.744569,11.187527
55,0,0.025675,1.372694,0.121311,0.001829,1.420609,6.395257,13.418189,31.397459,0.417448,1.208902,0.003029,9.308008,10.555572
56,0,0.026188,0.905072,0.097290,0.132979,0.945149,7.793520,10.075258,30.949657,1.228410,1.598410,0.003335,10.388334,11.620887
57,0,0.027627,1.174963,0.108414,0.002756,1.234014,11.955483,5.158133,31.585565,1.694260,1.156029,0.003083,11.365610,12.501439
58,0,0.044756,3.106072,0.063168,0.001229,3.162066,8.926341,4.947561,31.590701,5.091577,4.861659,0.003468,11.825509,15.011080
59,0,0.024157,0.706305,0.263086,0.001215,0.941183,7.171015,9.510803,30.749417,0.270541,0.610220,0.002812,12.737590,12.952889
60,0,0.024808,0.857391,0.159322,0.002087,0.918561,7.465604,10.922225,31.800137,0.232371,1.655421,0.005001,10.868250,11.565362
61,0,0.026133,1.224504,0.297437,0.001703,1.276022,6.568614,6.817537,30.370229,0.606146,1.145966,0.002749,14.984230,15.545849
62,0,0.036672,1.595485,0.068647,0.001610,1.658480,7.018977,10.870508,31.400403,0.807867,1.734136,0.003349,10.908422,11.174593
63,0,0.026437,3.367554,0.583479,0.001699,3.477257,8.644775,7.174041,30.933335,0.561782,3.698975,0.003077,10.595364,10.772875
64,0,0.021644,0.763585,0.064989,0.001533,0.810800,9.567850,10.751881,30.170056,0.250680,0.539613,0.005028,8.584223,8.976982
65,0,0.025255,0.919348,0.047969,0.000943,0.963559,8.998845,11.042487,31.110251,0.183943,0.548396,0.004107,9.882239,10.313565
66,0,0.023441,0.908900,0.084304,0.004123,0.995639,6.487670,13.849568,31.294356,0.219097,0.625483,0.003042,9.700110,10.074574
67,0,0.027798,0.987657,0.075952,0.001732,1.008744,8.819078,10.315927,31.303391,0.289798,0.548220,0.002626,10.791552,11.447601
68,0,0.065483,0.657967,0.040659,0.001289,0.699105,6.752303,13.913522,31.454430,0.237190,0.386180,0.003428,9.818863,10.087343
69,0,0.035841,0.949773,0.055562,0.000897,0.986628,8.249999,11.998279,30.727150,0.233134,0.551094,0.017179,9.155432,9.530917
70,0,0.022681,0.937028,0.060442,0.001648,0.971728,7.493314,12.031955,31.071105,0.326907,0.696506,0.003576,10.080373,10.686990
71,0,0.027078,0.719411,0.055598,0.001981,0.774184,7.558963,16.694949,31.733983,0.244832,0.566312,0.002610,6.450839,7.109578
72,0,0.043801,0.778715,0.055251,0.001623,0.830478,6.768363,15.525903,30.497865,0.542242,0.491195,0.003209,6.725753,7.232862
73,0,0.026806,0.745195,0.136513,0.006613,0.775926,6.434806,12.843763,31.602135,0.818373,0.974598,0.003867,10.593581,11.272330
74,0,0.026911,0.779334,0.056495,0.001472,0.815777,7.859855,7.845743,30.376782,0.262498,0.749338,0.003316,13.188542,13.779398
