iteration,food_quantity,event_poll_ms,ants_advance_ms,evaporation_ms,update_ms,advance_total_ms,render_ms,blit_ms,iteration_total_ms,mpi_halo_exchange_ms,mpi_migration_ms,mpi_food_allreduce_ms,mpi_render_comm_ms,mpi_total_comm_ms
1,0,1.578000,17.728333,0.101136,0.001508,17.816406,56.130852,15.798373,103.380639,1.760536,7.590020,0.002430,11.192851,17.053415
2,0,0.029656,21.880040,0.131404,0.001654,21.956939,18.872536,9.901802,62.714795,0.395995,8.517280,0.002655,11.089173,15.232984
3,0,0.114516,9.979366,0.083975,0.001328,10.031687,16.288103,11.660936,46.067572,0.336034,3.823607,0.002887,7.441943,11.486286
4,0,0.024291,11.006963,0.096613,0.004296,11.090105,16.568661,11.769799,47.315146,0.272865,4.901456,0.002571,7.354088,12.507683
5,0,0.019682,9.967130,0.104270,0.004731,10.016364,16.396468,10.970181,46.203071,0.174630,3.569136,0.003145,8.458710,12.190500
6,0,0.020248,9.469424,0.046532,0.000971,9.509061,15.188574,12.637321,46.539982,0.173521,2.592508,0.002383,8.835770,10.704208
7,0,0.034994,11.876638,0.123758,0.001320,11.939446,14.823584,12.666873,47.018042,0.246530,6.142484,0.002957,7.110928,13.457868
8,0,0.021819,8.817149,0.069903,0.001090,8.888142,16.589518,11.978005,46.347440,0.276812,1.318821,0.002585,8.501417,8.836663
9,0,0.020174,8.816098,0.153189,0.001170,8.864472,27.198468,2.841934,46.330652,0.167739,2.669875,0.002915,7.068869,9.897906
10,0,0.016327,10.385092,0.083982,0.001014,10.423913,15.760416,12.581355,46.588811,0.266485,4.732882,0.002472,7.339811,12.329021
11,0,0.070077,14.811749,0.112423,0.001871,14.926043,18.197201,4.720595,46.442459,0.395821,9.308877,0.002994,7.994258,17.473075
12,0,0.069470,18.041776,0.086130,0.005316,18.121038,16.051242,3.442707,45.825146,0.251979,10.986900,0.002805,7.584855,18.758166
13,0,0.062707,9.122097,0.053626,0.001127,9.169011,18.751150,9.663940,46.281498,0.323976,2.316562,0.002231,8.206485,10.781392
14,0,0.022398,8.012005,0.046078,0.000967,8.056063,18.572379,10.886591,46.427664,0.168330,2.135483,0.002310,8.625608,10.911171
15,0,0.017864,13.052780,0.069142,0.000977,13.101545,16.913352,6.644250,46.569636,0.275427,7.650609,0.004113,9.462358,17.269537
16,0,0.016149,10.621199,0.043872,0.001005,10.657691,14.931111,13.532064,46.638243,0.171586,4.008896,0.002474,7.149601,11.321834
17,0,0.019557,9.341378,0.045709,0.001017,9.379862,15.231265,15.647710,47.304735,0.164850,2.169643,0.002379,6.804722,8.238314
18,0,0.025579,9.248292,0.059051,0.000867,9.283278,21.139828,8.756628,46.414585,0.263502,2.520486,0.002540,6.811390,7.181262
19,0,0.017847,8.528363,0.128226,0.001012,8.577126,20.094315,7.296094,47.435975,0.178812,2.010424,0.002234,10.824951,12.849979
20,0,0.028738,12.679306,0.063107,0.001004,12.725816,19.228877,7.065652,46.453556,0.289072,4.885932,0.002686,6.997484,8.382410
21,0,0.018910,12.967579,0.127876,0.005154,13.048899,16.258547,9.791096,46.748135,0.245389,7.123701,0.002289,7.282196,14.637078
22,0,0.021542,11.945425,0.069870,0.001075,12.001144,16.852700,9.544149,46.335041,0.273312,5.629789,0.002733,7.523556,13.409736
23,0,0.019596,9.230304,0.053271,0.000996,9.270884,21.836521,5.721481,46.061408,0.169947,3.089744,0.002986,8.887863,12.132675
24,0,0.016131,7.865258,0.049957,0.001178,7.905075,15.463345,16.734533,47.366585,0.171710,1.894139,0.003102,6.956604,9.013394
25,0,0.024514,12.018174,0.063887,0.001365,12.077413,15.249525,11.245890,46.161860,0.262038,5.221906,0.003398,7.274456,12.742742
26,0,0.017664,8.117683,0.041718,0.001011,8.160338,15.441600,15.669222,46.524394,0.171856,2.326567,0.002232,6.938472,9.421346
27,0,0.018972,9.177355,0.054920,0.000929,9.229063,14.692227,15.761367,46.651547,0.171083,2.852979,0.001504,6.684330,9.692153
28,0,0.021283,9.219315,0.060528,0.001226,9.281069,14.953299,14.580198,46.429170,0.186896,3.389844,0.002533,7.290557,10.848380
29,0,0.021279,13.754432,0.074331,0.001384,13.811844,14.949082,9.769953,46.964683,0.237424,6.642419,0.002981,8.032172,14.894323
30,0,0.017187,9.459735,0.041699,0.001124,9.502468,19.697849,6.729949,45.763437,0.362273,2.045569,0.002273,9.357680,11.694261
31,0,0.018392,11.709015,0.063808,0.004550,11.777373,15.763378,11.712152,46.915175,0.282705,5.878881,0.002248,7.239428,13.381726
32,0,0.018322,7.815527,0.056858,0.000941,7.872360,14.310993,15.656047,46.493118,0.237300,2.227960,0.002379,8.299703,10.747832
33,0,0.021358,11.809000,0.062428,0.005616,11.877044,15.375269,10.644981,45.775492,0.255425,6.119367,0.001938,7.482560,13.828781
34,0,0.014157,8.261146,0.060049,0.000986,8.317330,17.882207,11.763072,46.697654,0.172561,2.694411,0.002778,8.397348,11.251997
35,0,0.245346,12.136791,0.056229,0.001017,12.169337,19.342382,7.409567,46.631962,0.389614,5.726182,0.003132,7.220337,13.099150
36,0,0.027524,11.253164,0.150687,0.002012,11.305827,16.078701,7.803507,46.274304,0.316215,5.125268,0.002435,10.316394,15.745282
37,0,0.025973,8.298661,0.067655,0.001036,8.339672,17.080462,13.848735,46.706606,0.304210,0.616152,0.003354,7.046610,7.518604
38,0,0.033839,8.161177,0.045777,0.001094,8.198595,28.153416,1.672432,47.461740,0.355096,1.397301,0.003566,8.959270,10.595249
39,0,0.013352,11.704460,0.108293,0.001966,11.753587,16.789038,9.795263,46.338343,0.254031,5.666978,0.002917,7.503077,13.404545
40,0,0.026133,8.946987,0.068195,0.001451,9.001240,20.042745,6.803583,46.628817,0.317774,2.860499,0.002967,10.290020,13.364915
41,0,0.022376,9.797680,0.062221,0.000951,9.847189,16.350858,11.671832,46.510733,0.336936,3.769807,0.002610,8.080308,12.172520
42,0,0.020777,9.532084,0.069229,0.001056,9.572065,16.396491,13.728958,46.726027,0.190848,3.761642,0.001894,6.735886,10.673185
43,0,0.026050,12.524258,0.087205,0.001163,12.612476,14.947944,11.022865,46.196741,0.298656,5.875092,0.002409,7.189780,13.350637
44,0,0.024564,23.020523,0.131454,0.001234,23.092647,19.738566,10.111088,62.937658,0.336574,16.428647,0.002914,9.277265,25.883883
45,0,0.018300,10.034430,0.052010,0.000932,10.068289,15.235128,12.690346,45.818714,0.191631,2.512200,0.002584,7.416749,8.067653
46,0,0.021283,8.450254,0.047960,0.000846,8.499012,15.880824,15.766102,47.289082,0.257628,1.871525,0.002487,6.854592,8.976910
47,0,0.021676,8.127588,0.053069,0.000955,8.168983,15.865850,14.202066,46.113656,0.174921,2.561618,0.002883,7.633573,10.359499
48,0,0.027201,8.448039,0.050026,0.000921,8.498966,16.093839,14.281166,47.228164,0.473212,1.657646,0.002398,7.923527,9.686963
49,0,0.023670,8.611799,0.043659,0.000875,8.652705,16.800933,13.041826,46.007340,0.240142,3.089105,0.002213,7.085230,10.391325
50,0,0.018807,9.568880,0.058759,0.004580,9.627502,15.446483,13.790957,46.829123,0.247296,2.884008,0.003154,7.622106,10.721852
51,0,0.036786,9.673544,0.081852,0.001407,9.756803,15.405127,12.668992,45.788438,0.212961,3.607590,0.002827,7.573730,11.373261
52,0,0.026590,13.771383,0.069909,0.001276,13.837584,17.690510,6.829344,47.211597,0.263777,8.185344,0.002880,8.353809,16.776791
53,0,0.017327,12.857346,0.078992,0.006925,12.928625,19.467296,1.692991,45.079148,0.172436,7.128762,0.004080,10.530074,17.821089
54,0,0.013642,9.827093,0.061217,0.000992,9.876486,16.988081,11.746547,46.810185,0.264409,4.261730,0.003242,7.761711,12.260936
55,0,0.021926,13.362686,0.069229,0.001107,13.417786,17.619263,7.321407,46.529421,0.176669,7.132382,0.002725,7.762947,15.056662
