metric,count,total_ms,mean_ms,min_ms,max_ms
event_poll,860,0.000000,0.000000,0.000000,0.000000
ants_advance,860,7375.262527,8.575887,6.101832,15.176289
evaporation,860,68.566629,0.079729,0.035997,3.952283
update,860,5.565907,0.006472,0.002537,0.037921
advance_total,860,7430.283487,8.639865,6.146045,15.230203
render,860,0.000000,0.000000,0.000000,0.000000
blit,860,0.000000,0.000000,0.000000,0.000000
iteration_total,860,7720.347221,8.977148,6.281079,15.788607
mpi_halo_exchange,860,30.583706,0.035562,0.017804,0.179640
mpi_migration,860,3013.633816,3.504225,0.390724,9.568252
mpi_food_allreduce,860,86.661354,0.100769,0.001695,4.085179
mpi_render_comm,860,0.000000,0.000000,0.000000,0.000000
mpi_total_comm,860,3104.816424,3.610252,0.557537,10.063241

meta_key,meta_value
total_iterations,860
measured_iterations,860
final_food_quantity,9
first_food_iteration,850
